Gregorian-Lunar Calendar Conversion Table of 1933 (Gui-you ¡V year of the Rooster)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1933/06/27     5                   Tuesday                            
1933/06/28     6                   Wednesday                          
1933/06/29     7                   Thursday                           
1933/06/30     8                   Friday                             
1933/07/01     9                   Saturday                           
1933/07/02     10                  Sunday                             
1933/07/03     11                  Monday                             
1933/07/04     12                  Tuesday                            
1933/07/05     13                  Wednesday                          
1933/07/06     14                  Thursday                           
1933/07/07     15                  Friday         Moderate Heat       
1933/07/08     16                  Saturday                           
1933/07/09     17                  Sunday                             
1933/07/10     18                  Monday                             
1933/07/11     19                  Tuesday                            
1933/07/12     20                  Wednesday                          
1933/07/13     21                  Thursday                           
1933/07/14     22                  Friday                             
1933/07/15     23                  Saturday                           
1933/07/16     24                  Sunday                             
1933/07/17     25                  Monday                             
1933/07/18     26                  Tuesday                            
1933/07/19     27                  Wednesday                          
1933/07/20     28                  Thursday                           
1933/07/21     29                  Friday                             
1933/07/22     30                  Saturday                           
1933/07/23     6th Lunar month     Sunday         Great Heat          
1933/07/24     2                   Monday                             
1933/07/25     3                   Tuesday                            
1933/07/26     4                   Wednesday                          
1933/07/27     5                   Thursday                           
1933/07/28     6                   Friday                             
1933/07/29     7                   Saturday                           
1933/07/30     8                   Sunday                             
1933/07/31     9                   Monday                             
1933/08/01     10                  Tuesday                            
1933/08/02     11                  Wednesday                          
1933/08/03     12                  Thursday                           
1933/08/04     13                  Friday                             
1933/08/05     14                  Saturday                           
1933/08/06     15                  Sunday                             
1933/08/07     16                  Monday                             
1933/08/08     17                  Tuesday        Autumn Commences    
1933/08/09     18                  Wednesday                          
1933/08/10     19                  Thursday                           
1933/08/11     20                  Friday                             
1933/08/12     21                  Saturday                           
1933/08/13     22                  Sunday                             
1933/08/14     23                  Monday                             
1933/08/15     24                  Tuesday                            
1933/08/16     25                  Wednesday                          
1933/08/17     26                  Thursday                           
1933/08/18     27                  Friday                             
1933/08/19     28                  Saturday                           
1933/08/20     29                  Sunday                             
1933/08/21     7th Lunar month     Monday                             
1933/08/22     2                   Tuesday                            
1933/08/23     3                   Wednesday      End of Heat         
1933/08/24     4                   Thursday                           
1933/08/25     5                   Friday                             
1933/08/26     6                   Saturday                           
1933/08/27     7                   Sunday                             
1933/08/28     8                   Monday                             
1933/08/29     9                   Tuesday                            
1933/08/30     10                  Wednesday                          
1933/08/31     11                  Thursday                           
1933/09/01     12                  Friday                             
1933/09/02     13                  Saturday                           
1933/09/03     14                  Sunday                             
1933/09/04     15                  Monday                             
1933/09/05     16                  Tuesday                            
1933/09/06     17                  Wednesday                          
1933/09/07     18                  Thursday                           
1933/09/08     19                  Friday         White Dew           
1933/09/09     20                  Saturday                           
1933/09/10     21                  Sunday                             
1933/09/11     22                  Monday                             
1933/09/12     23                  Tuesday                            
1933/09/13     24                  Wednesday                          
1933/09/14     25                  Thursday                           
1933/09/15     26                  Friday                             
1933/09/16     27                  Saturday                           
1933/09/17     28                  Sunday                             
1933/09/18     29                  Monday                             
1933/09/19     30                  Tuesday                            
1933/09/20     8th Lunar month     Wednesday                          
1933/09/21     2                   Thursday                           
1933/09/22     3                   Friday                             
1933/09/23     4                   Saturday       Autumnal Equinox    
1933/09/24     5                   Sunday                             
1933/09/25     6                   Monday                             
1933/09/26     7                   Tuesday                            
1933/09/27     8                   Wednesday                          
1933/09/28     9                   Thursday                           
1933/09/29     10                  Friday                             
1933/09/30     11                  Saturday                           
1933/10/01     12                  Sunday                             
1933/10/02     13                  Monday                             
1933/10/03     14                  Tuesday                            
1933/10/04     15                  Wednesday                          
1933/10/05     16                  Thursday                           
1933/10/06     17                  Friday                             
1933/10/07     18                  Saturday                           
1933/10/08     19                  Sunday                             
1933/10/09     20                  Monday         Cold Dew            
1933/10/10     21                  Tuesday                            
1933/10/11     22                  Wednesday                          
1933/10/12     23                  Thursday                           
1933/10/13     24                  Friday                             
1933/10/14     25                  Saturday                           
1933/10/15     26                  Sunday                             
1933/10/16     27                  Monday                             
1933/10/17     28                  Tuesday                            
1933/10/18     29                  Wednesday                          
1933/10/19     9th Lunar month     Thursday                           
1933/10/20     2                   Friday                             
1933/10/21     3                   Saturday                           
1933/10/22     4                   Sunday                             
1933/10/23     5                   Monday                             
1933/10/24     6                   Tuesday        Frost               
1933/10/25     7                   Wednesday                          
1933/10/26     8                   Thursday                           
1933/10/27     9                   Friday                             
1933/10/28     10                  Saturday                           
1933/10/29     11                  Sunday                             
1933/10/30     12                  Monday                             
1933/10/31     13                  Tuesday                            
1933/11/01     14                  Wednesday                          
1933/11/02     15                  Thursday                           
1933/11/03     16                  Friday                             
1933/11/04     17                  Saturday                           
1933/11/05     18                  Sunday                             
1933/11/06     19                  Monday                             
1933/11/07     20                  Tuesday                            
1933/11/08     21                  Wednesday      Winter Commences    
1933/11/09     22                  Thursday                           
1933/11/10     23                  Friday                             
1933/11/11     24                  Saturday                           
1933/11/12     25                  Sunday                             
1933/11/13     26                  Monday                             
1933/11/14     27                  Tuesday                            
1933/11/15     28                  Wednesday                          
1933/11/16     29                  Thursday                           
1933/11/17     30                  Friday                             
1933/11/18     10th Lunar month    Saturday                           
1933/11/19     2                   Sunday                             
1933/11/20     3                   Monday                             
1933/11/21     4                   Tuesday                            
1933/11/22     5                   Wednesday                          
1933/11/23     6                   Thursday       Light Snow          
1933/11/24     7                   Friday                             
