Gregorian-Lunar Calendar Conversion Table of 1992 (Ren-shen ¡V year of the Monkey)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1992/06/26     26                  Friday                             
1992/06/27     27                  Saturday                           
1992/06/28     28                  Sunday                             
1992/06/29     29                  Monday                             
1992/06/30     6th Lunar month     Tuesday                            
1992/07/01     2                   Wednesday                          
1992/07/02     3                   Thursday                           
1992/07/03     4                   Friday                             
1992/07/04     5                   Saturday                           
1992/07/05     6                   Sunday                             
1992/07/06     7                   Monday                             
1992/07/07     8                   Tuesday        Moderate Heat       
1992/07/08     9                   Wednesday                          
1992/07/09     10                  Thursday                           
1992/07/10     11                  Friday                             
1992/07/11     12                  Saturday                           
1992/07/12     13                  Sunday                             
1992/07/13     14                  Monday                             
1992/07/14     15                  Tuesday                            
1992/07/15     16                  Wednesday                          
1992/07/16     17                  Thursday                           
1992/07/17     18                  Friday                             
1992/07/18     19                  Saturday                           
1992/07/19     20                  Sunday                             
1992/07/20     21                  Monday                             
1992/07/21     22                  Tuesday                            
1992/07/22     23                  Wednesday      Great Heat          
1992/07/23     24                  Thursday                           
1992/07/24     25                  Friday                             
1992/07/25     26                  Saturday                           
1992/07/26     27                  Sunday                             
1992/07/27     28                  Monday                             
1992/07/28     29                  Tuesday                            
1992/07/29     30                  Wednesday                          
1992/07/30     7th Lunar month     Thursday                           
1992/07/31     2                   Friday                             
1992/08/01     3                   Saturday                           
1992/08/02     4                   Sunday                             
1992/08/03     5                   Monday                             
1992/08/04     6                   Tuesday                            
1992/08/05     7                   Wednesday                          
1992/08/06     8                   Thursday                           
1992/08/07     9                   Friday         Autumn Commences    
1992/08/08     10                  Saturday                           
1992/08/09     11                  Sunday                             
1992/08/10     12                  Monday                             
1992/08/11     13                  Tuesday                            
1992/08/12     14                  Wednesday                          
1992/08/13     15                  Thursday                           
1992/08/14     16                  Friday                             
1992/08/15     17                  Saturday                           
1992/08/16     18                  Sunday                             
1992/08/17     19                  Monday                             
1992/08/18     20                  Tuesday                            
1992/08/19     21                  Wednesday                          
1992/08/20     22                  Thursday                           
1992/08/21     23                  Friday                             
