Gregorian-Lunar Calendar Conversion Table of 1905 (Yi-si ¡V year of the Snake)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1905/01/01     26                  Sunday                             
1905/01/02     27                  Monday                             
1905/01/03     28                  Tuesday                            
1905/01/04     29                  Wednesday                          
1905/01/05     30                  Thursday                           
1905/01/06     12th Lunar month    Friday         Moderate Cold       
1905/01/07     2                   Saturday                           
1905/01/08     3                   Sunday                             
1905/01/09     4                   Monday                             
1905/01/10     5                   Tuesday                            
1905/01/11     6                   Wednesday                          
1905/01/12     7                   Thursday                           
1905/01/13     8                   Friday                             
1905/01/14     9                   Saturday                           
1905/01/15     10                  Sunday                             
1905/01/16     11                  Monday                             
1905/01/17     12                  Tuesday                            
1905/01/18     13                  Wednesday                          
1905/01/19     14                  Thursday                           
1905/01/20     15                  Friday                             
1905/01/21     16                  Saturday       Severe Cold         
1905/01/22     17                  Sunday                             
1905/01/23     18                  Monday                             
1905/01/24     19                  Tuesday                            
1905/01/25     20                  Wednesday                          
1905/01/26     21                  Thursday                           
1905/01/27     22                  Friday                             
1905/01/28     23                  Saturday                           
1905/01/29     24                  Sunday                             
1905/01/30     25                  Monday                             
1905/01/31     26                  Tuesday                            
1905/02/01     27                  Wednesday                          
1905/02/02     28                  Thursday                           
1905/02/03     29                  Friday                             
1905/02/04     1st Lunar month     Saturday       Spring Commences    
1905/02/05     2                   Sunday                             
1905/02/06     3                   Monday                             
1905/02/07     4                   Tuesday                            
1905/02/08     5                   Wednesday                          
1905/02/09     6                   Thursday                           
1905/02/10     7                   Friday                             
1905/02/11     8                   Saturday                           
1905/02/12     9                   Sunday                             
1905/02/13     10                  Monday                             
1905/02/14     11                  Tuesday                            
1905/02/15     12                  Wednesday                          
1905/02/16     13                  Thursday                           
1905/02/17     14                  Friday                             
1905/02/18     15                  Saturday                           
1905/02/19     16                  Sunday         Spring Showers      
1905/02/20     17                  Monday                             
1905/02/21     18                  Tuesday                            
1905/02/22     19                  Wednesday                          
1905/02/23     20                  Thursday                           
1905/02/24     21                  Friday                             
1905/02/25     22                  Saturday                           
1905/02/26     23                  Sunday                             
1905/02/27     24                  Monday                             
1905/02/28     25                  Tuesday                            
1905/03/01     26                  Wednesday                          
1905/03/02     27                  Thursday                           
1905/03/03     28                  Friday                             
1905/03/04     29                  Saturday                           
1905/03/05     30                  Sunday                             
1905/03/06     2nd Lunar month     Monday         Insects Waken       
1905/03/07     2                   Tuesday                            
1905/03/08     3                   Wednesday                          
1905/03/09     4                   Thursday                           
1905/03/10     5                   Friday                             
1905/03/11     6                   Saturday                           
1905/03/12     7                   Sunday                             
1905/03/13     8                   Monday                             
1905/03/14     9                   Tuesday                            
1905/03/15     10                  Wednesday                          
1905/03/16     11                  Thursday                           
1905/03/17     12                  Friday                             
1905/03/18     13                  Saturday                           
1905/03/19     14                  Sunday                             
1905/03/20     15                  Monday                             
1905/03/21     16                  Tuesday        Vernal Equinox      
1905/03/22     17                  Wednesday                          
1905/03/23     18                  Thursday                           
1905/03/24     19                  Friday                             
1905/03/25     20                  Saturday                           
1905/03/26     21                  Sunday                             
1905/03/27     22                  Monday                             
1905/03/28     23                  Tuesday                            
1905/03/29     24                  Wednesday                          
1905/03/30     25                  Thursday                           
1905/03/31     26                  Friday                             
1905/04/01     27                  Saturday                           
1905/04/02     28                  Sunday                             
1905/04/03     29                  Monday                             
1905/04/04     30                  Tuesday                            
1905/04/05     3rd Lunar month     Wednesday      Bright & Clear      
1905/04/06     2                   Thursday                           
1905/04/07     3                   Friday                             
1905/04/08     4                   Saturday                           
1905/04/09     5                   Sunday                             
