Gregorian-Lunar Calendar Conversion Table of 1922 (Ren-xu ¡V year of the Dog)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1922/06/27     3                   Tuesday                            
1922/06/28     4                   Wednesday                          
1922/06/29     5                   Thursday                           
1922/06/30     6                   Friday                             
1922/07/01     7                   Saturday                           
1922/07/02     8                   Sunday                             
1922/07/03     9                   Monday                             
1922/07/04     10                  Tuesday                            
1922/07/05     11                  Wednesday                          
1922/07/06     12                  Thursday                           
1922/07/07     13                  Friday                             
1922/07/08     14                  Saturday       Moderate Heat       
1922/07/09     15                  Sunday                             
1922/07/10     16                  Monday                             
1922/07/11     17                  Tuesday                            
1922/07/12     18                  Wednesday                          
1922/07/13     19                  Thursday                           
1922/07/14     20                  Friday                             
1922/07/15     21                  Saturday                           
1922/07/16     22                  Sunday                             
1922/07/17     23                  Monday                             
1922/07/18     24                  Tuesday                            
1922/07/19     25                  Wednesday                          
1922/07/20     26                  Thursday                           
1922/07/21     27                  Friday                             
1922/07/22     28                  Saturday                           
1922/07/23     29                  Sunday                             
1922/07/24     6th Lunar month     Monday         Great Heat          
1922/07/25     2                   Tuesday                            
1922/07/26     3                   Wednesday                          
1922/07/27     4                   Thursday                           
1922/07/28     5                   Friday                             
1922/07/29     6                   Saturday                           
1922/07/30     7                   Sunday                             
1922/07/31     8                   Monday                             
1922/08/01     9                   Tuesday                            
1922/08/02     10                  Wednesday                          
1922/08/03     11                  Thursday                           
1922/08/04     12                  Friday                             
1922/08/05     13                  Saturday                           
1922/08/06     14                  Sunday                             
1922/08/07     15                  Monday                             
1922/08/08     16                  Tuesday        Autumn Commences    
1922/08/09     17                  Wednesday                          
1922/08/10     18                  Thursday                           
1922/08/11     19                  Friday                             
1922/08/12     20                  Saturday                           
1922/08/13     21                  Sunday                             
1922/08/14     22                  Monday                             
1922/08/15     23                  Tuesday                            
1922/08/16     24                  Wednesday                          
1922/08/17     25                  Thursday                           
1922/08/18     26                  Friday                             
1922/08/19     27                  Saturday                           
1922/08/20     28                  Sunday                             
1922/08/21     29                  Monday                             
1922/08/22     30                  Tuesday                            
1922/08/23     7th Lunar month     Wednesday                          
1922/08/24     2                   Thursday       End of Heat         
1922/08/25     3                   Friday                             
1922/08/26     4                   Saturday                           
1922/08/27     5                   Sunday                             
1922/08/28     6                   Monday                             
1922/08/29     7                   Tuesday                            
1922/08/30     8                   Wednesday                          
1922/08/31     9                   Thursday                           
1922/09/01     10                  Friday                             
1922/09/02     11                  Saturday                           
1922/09/03     12                  Sunday                             
1922/09/04     13                  Monday                             
1922/09/05     14                  Tuesday                            
1922/09/06     15                  Wednesday                          
1922/09/07     16                  Thursday                           
1922/09/08     17                  Friday         White Dew           
1922/09/09     18                  Saturday                           
1922/09/10     19                  Sunday                             
1922/09/11     20                  Monday                             
1922/09/12     21                  Tuesday                            
1922/09/13     22                  Wednesday                          
1922/09/14     23                  Thursday                           
1922/09/15     24                  Friday                             
1922/09/16     25                  Saturday                           
1922/09/17     26                  Sunday                             
1922/09/18     27                  Monday                             
1922/09/19     28                  Tuesday                            
1922/09/20     29                  Wednesday                          
1922/09/21     8th Lunar month     Thursday                           
1922/09/22     2                   Friday                             
1922/09/23     3                   Saturday                           
1922/09/24     4                   Sunday         Autumnal Equinox    
1922/09/25     5                   Monday                             
1922/09/26     6                   Tuesday                            
1922/09/27     7                   Wednesday                          
1922/09/28     8                   Thursday                           
1922/09/29     9                   Friday                             
1922/09/30     10                  Saturday                           
1922/10/01     11                  Sunday                             
1922/10/02     12                  Monday                             
1922/10/03     13                  Tuesday                            
1922/10/04     14                  Wednesday                          
1922/10/05     15                  Thursday                           
1922/10/06     16                  Friday                             
1922/10/07     17                  Saturday                           
1922/10/08     18                  Sunday                             
1922/10/09     19                  Monday         Cold Dew            
1922/10/10     20                  Tuesday                            
1922/10/11     21                  Wednesday                          
1922/10/12     22                  Thursday                           
1922/10/13     23                  Friday                             
1922/10/14     24                  Saturday                           
1922/10/15     25                  Sunday                             
1922/10/16     26                  Monday                             
1922/10/17     27                  Tuesday                            
1922/10/18     28                  Wednesday                          
1922/10/19     29                  Thursday                           
1922/10/20     9th Lunar month     Friday                             
1922/10/21     2                   Saturday                           
1922/10/22     3                   Sunday                             
1922/10/23     4                   Monday                             
1922/10/24     5                   Tuesday        Frost               
1922/10/25     6                   Wednesday                          
1922/10/26     7                   Thursday                           
1922/10/27     8                   Friday                             
1922/10/28     9                   Saturday                           
1922/10/29     10                  Sunday                             
1922/10/30     11                  Monday                             
1922/10/31     12                  Tuesday                            
1922/11/01     13                  Wednesday                          
1922/11/02     14                  Thursday                           
1922/11/03     15                  Friday                             
1922/11/04     16                  Saturday                           
1922/11/05     17                  Sunday                             
1922/11/06     18                  Monday                             
1922/11/07     19                  Tuesday                            
1922/11/08     20                  Wednesday      Winter Commences    
1922/11/09     21                  Thursday                           
1922/11/10     22                  Friday                             
1922/11/11     23                  Saturday                           
1922/11/12     24                  Sunday                             
1922/11/13     25                  Monday                             
1922/11/14     26                  Tuesday                            
