Gregorian-Lunar Calendar Conversion Table of 1901 (Xin-chou ¡V year of the Ox)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1901/01/01     11                  Tuesday                            
1901/01/02     12                  Wednesday                          
1901/01/03     13                  Thursday                           
1901/01/04     14                  Friday                             
1901/01/05     15                  Saturday                           
1901/01/06     16                  Sunday         Moderate Cold       
1901/01/07     17                  Monday                             
1901/01/08     18                  Tuesday                            
1901/01/09     19                  Wednesday                          
1901/01/10     20                  Thursday                           
1901/01/11     21                  Friday                             
1901/01/12     22                  Saturday                           
1901/01/13     23                  Sunday                             
1901/01/14     24                  Monday                             
1901/01/15     25                  Tuesday                            
1901/01/16     26                  Wednesday                          
1901/01/17     27                  Thursday                           
1901/01/18     28                  Friday                             
1901/01/19     29                  Saturday                           
1901/01/20     12th Lunar month    Sunday                             
1901/01/21     2                   Monday         Severe Cold         
1901/01/22     3                   Tuesday                            
1901/01/23     4                   Wednesday                          
1901/01/24     5                   Thursday                           
1901/01/25     6                   Friday                             
1901/01/26     7                   Saturday                           
1901/01/27     8                   Sunday                             
1901/01/28     9                   Monday                             
1901/01/29     10                  Tuesday                            
1901/01/30     11                  Wednesday                          
1901/01/31     12                  Thursday                           
1901/02/01     13                  Friday                             
1901/02/02     14                  Saturday                           
1901/02/03     15                  Sunday                             
1901/02/04     16                  Monday         Spring Commences    
1901/02/05     17                  Tuesday                            
1901/02/06     18                  Wednesday                          
1901/02/07     19                  Thursday                           
1901/02/08     20                  Friday                             
1901/02/09     21                  Saturday                           
1901/02/10     22                  Sunday                             
1901/02/11     23                  Monday                             
1901/02/12     24                  Tuesday                            
1901/02/13     25                  Wednesday                          
1901/02/14     26                  Thursday                           
1901/02/15     27                  Friday                             
1901/02/16     28                  Saturday                           
1901/02/17     29                  Sunday                             
1901/02/18     30                  Monday                             
1901/02/19     1st Lunar month     Tuesday        Spring Showers      
1901/02/20     2                   Wednesday                          
1901/02/21     3                   Thursday                           
1901/02/22     4                   Friday                             
1901/02/23     5                   Saturday                           
1901/02/24     6                   Sunday                             
1901/02/25     7                   Monday                             
1901/02/26     8                   Tuesday                            
1901/02/27     9                   Wednesday                          
1901/02/28     10                  Thursday                           
1901/03/01     11                  Friday                             
1901/03/02     12                  Saturday                           
1901/03/03     13                  Sunday                             
1901/03/04     14                  Monday                             
1901/03/05     15                  Tuesday                            
1901/03/06     16                  Wednesday      Insects Waken       
1901/03/07     17                  Thursday                           
1901/03/08     18                  Friday                             
1901/03/09     19                  Saturday                           
1901/03/10     20                  Sunday                             
1901/03/11     21                  Monday                             
1901/03/12     22                  Tuesday                            
1901/03/13     23                  Wednesday                          
1901/03/14     24                  Thursday                           
1901/03/15     25                  Friday                             
1901/03/16     26                  Saturday                           
1901/03/17     27                  Sunday                             
1901/03/18     28                  Monday                             
1901/03/19     29                  Tuesday                            
1901/03/20     2nd Lunar month     Wednesday                          
1901/03/21     2                   Thursday       Vernal Equinox      
1901/03/22     3                   Friday                             
1901/03/23     4                   Saturday                           
1901/03/24     5                   Sunday                             
1901/03/25     6                   Monday                             
1901/03/26     7                   Tuesday                            
1901/03/27     8                   Wednesday                          
1901/03/28     9                   Thursday                           
1901/03/29     10                  Friday                             
1901/03/30     11                  Saturday                           
1901/03/31     12                  Sunday                             
1901/04/01     13                  Monday                             
1901/04/02     14                  Tuesday                            
1901/04/03     15                  Wednesday                          
1901/04/04     16                  Thursday                           
1901/04/05     17                  Friday         Bright & Clear      
1901/04/06     18                  Saturday                           
1901/04/07     19                  Sunday                             
1901/04/08     20                  Monday                             
1901/04/09     21                  Tuesday                            
1901/04/10     22                  Wednesday                          
1901/04/11     23                  Thursday                           
1901/04/12     24                  Friday                             
1901/04/13     25                  Saturday                           
1901/04/14     26                  Sunday                             
1901/04/15     27                  Monday                             
1901/04/16     28                  Tuesday                            
1901/04/17     29                  Wednesday                          
1901/04/18     30                  Thursday                           
1901/04/19     3rd Lunar month     Friday                             
1901/04/20     2                   Saturday                           
1901/04/21     3                   Sunday         Corn Rain           
1901/04/22     4                   Monday                             
1901/04/23     5                   Tuesday                            
1901/04/24     6                   Wednesday                          
1901/04/25     7                   Thursday                           
1901/04/26     8                   Friday                             
1901/04/27     9                   Saturday                           
1901/04/28     10                  Sunday                             
1901/04/29     11                  Monday                             
1901/04/30     12                  Tuesday                            
1901/05/01     13                  Wednesday                          
1901/05/02     14                  Thursday                           
1901/05/03     15                  Friday                             
1901/05/04     16                  Saturday                           
1901/05/05     17                  Sunday                             
1901/05/06     18                  Monday         Summer Commences    
1901/05/07     19                  Tuesday                            
1901/05/08     20                  Wednesday                          
1901/05/09     21                  Thursday                           
1901/05/10     22                  Friday                             
1901/05/11     23                  Saturday                           
1901/05/12     24                  Sunday                             
1901/05/13     25                  Monday                             
1901/05/14     26                  Tuesday                            
1901/05/15     27                  Wednesday                          
1901/05/16     28                  Thursday                           
1901/05/17     29                  Friday                             
1901/05/18     4th Lunar month     Saturday                           
1901/05/19     2                   Sunday                             
1901/05/20     3                   Monday                             
1901/05/21     4                   Tuesday                            
1901/05/22     5                   Wednesday      Corn Forms          
1901/05/23     6                   Thursday                           
1901/05/24     7                   Friday                             
1901/05/25     8                   Saturday                           
1901/05/26     9                   Sunday                             
1901/05/27     10                  Monday                             
1901/05/28     11                  Tuesday                            
1901/05/29     12                  Wednesday                          
1901/05/30     13                  Thursday                           
1901/05/31     14                  Friday                             
1901/06/01     15                  Saturday                           
1901/06/02     16                  Sunday                             
1901/06/03     17                  Monday                             
1901/06/04     18                  Tuesday                            
1901/06/05     19                  Wednesday                          
1901/06/06     20                  Thursday       Corn on Ear         
