Gregorian-Lunar Calendar Conversion Table of 1965 (Yi-si ¡V year of the Snake)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1965/06/27     28                  Sunday                             
1965/06/28     29                  Monday                             
1965/06/29     6th Lunar month     Tuesday                            
1965/06/30     2                   Wednesday                          
1965/07/01     3                   Thursday                           
1965/07/02     4                   Friday                             
1965/07/03     5                   Saturday                           
1965/07/04     6                   Sunday                             
1965/07/05     7                   Monday                             
1965/07/06     8                   Tuesday                            
1965/07/07     9                   Wednesday      Moderate Heat       
1965/07/08     10                  Thursday                           
1965/07/09     11                  Friday                             
1965/07/10     12                  Saturday                           
1965/07/11     13                  Sunday                             
1965/07/12     14                  Monday                             
1965/07/13     15                  Tuesday                            
1965/07/14     16                  Wednesday                          
1965/07/15     17                  Thursday                           
1965/07/16     18                  Friday                             
1965/07/17     19                  Saturday                           
1965/07/18     20                  Sunday                             
1965/07/19     21                  Monday                             
1965/07/20     22                  Tuesday                            
1965/07/21     23                  Wednesday                          
1965/07/22     24                  Thursday                           
1965/07/23     25                  Friday         Great Heat          
1965/07/24     26                  Saturday                           
1965/07/25     27                  Sunday                             
1965/07/26     28                  Monday                             
1965/07/27     29                  Tuesday                            
1965/07/28     7th Lunar month     Wednesday                          
1965/07/29     2                   Thursday                           
1965/07/30     3                   Friday                             
1965/07/31     4                   Saturday                           
1965/08/01     5                   Sunday                             
1965/08/02     6                   Monday                             
1965/08/03     7                   Tuesday                            
1965/08/04     8                   Wednesday                          
1965/08/05     9                   Thursday                           
1965/08/06     10                  Friday                             
1965/08/07     11                  Saturday                           
1965/08/08     12                  Sunday         Autumn Commences    
1965/08/09     13                  Monday                             
1965/08/10     14                  Tuesday                            
1965/08/11     15                  Wednesday                          
1965/08/12     16                  Thursday                           
1965/08/13     17                  Friday                             
1965/08/14     18                  Saturday                           
1965/08/15     19                  Sunday                             
1965/08/16     20                  Monday                             
1965/08/17     21                  Tuesday                            
1965/08/18     22                  Wednesday                          
1965/08/19     23                  Thursday                           
1965/08/20     24                  Friday                             
1965/08/21     25                  Saturday                           
1965/08/22     26                  Sunday                             
1965/08/23     27                  Monday         End of Heat         
1965/08/24     28                  Tuesday                            
1965/08/25     29                  Wednesday                          
1965/08/26     30                  Thursday                           
1965/08/27     8th Lunar month     Friday                             
1965/08/28     2                   Saturday                           
1965/08/29     3                   Sunday                             
1965/08/30     4                   Monday                             
1965/08/31     5                   Tuesday                            
1965/09/01     6                   Wednesday                          
1965/09/02     7                   Thursday                           
1965/09/03     8                   Friday                             
1965/09/04     9                   Saturday                           
1965/09/05     10                  Sunday                             
1965/09/06     11                  Monday                             
1965/09/07     12                  Tuesday                            
1965/09/08     13                  Wednesday      White Dew           
1965/09/09     14                  Thursday                           
1965/09/10     15                  Friday                             
1965/09/11     16                  Saturday                           
1965/09/12     17                  Sunday                             
1965/09/13     18                  Monday                             
1965/09/14     19                  Tuesday                            
1965/09/15     20                  Wednesday                          
1965/09/16     21                  Thursday                           
1965/09/17     22                  Friday                             
1965/09/18     23                  Saturday                           
