Gregorian-Lunar Calendar Conversion Table of 1932 (Ren-shen ¡V year of the Monkey)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1932/01/01     24                  Friday                             
1932/01/02     25                  Saturday                           
1932/01/03     26                  Sunday                             
1932/01/04     27                  Monday                             
1932/01/05     28                  Tuesday                            
1932/01/06     29                  Wednesday      Moderate Cold       
1932/01/07     30                  Thursday                           
1932/01/08     12th Lunar month    Friday                             
1932/01/09     2                   Saturday                           
1932/01/10     3                   Sunday                             
1932/01/11     4                   Monday                             
1932/01/12     5                   Tuesday                            
1932/01/13     6                   Wednesday                          
1932/01/14     7                   Thursday                           
1932/01/15     8                   Friday                             
1932/01/16     9                   Saturday                           
1932/01/17     10                  Sunday                             
1932/01/18     11                  Monday                             
1932/01/19     12                  Tuesday                            
1932/01/20     13                  Wednesday                          
1932/01/21     14                  Thursday       Severe Cold         
1932/01/22     15                  Friday                             
1932/01/23     16                  Saturday                           
1932/01/24     17                  Sunday                             
1932/01/25     18                  Monday                             
1932/01/26     19                  Tuesday                            
1932/01/27     20                  Wednesday                          
1932/01/28     21                  Thursday                           
1932/01/29     22                  Friday                             
1932/01/30     23                  Saturday                           
1932/01/31     24                  Sunday                             
1932/02/01     25                  Monday                             
1932/02/02     26                  Tuesday                            
1932/02/03     27                  Wednesday                          
1932/02/04     28                  Thursday                           
1932/02/05     29                  Friday         Spring Commences    
1932/02/06     1st Lunar month     Saturday                           
1932/02/07     2                   Sunday                             
1932/02/08     3                   Monday                             
1932/02/09     4                   Tuesday                            
1932/02/10     5                   Wednesday                          
1932/02/11     6                   Thursday                           
1932/02/12     7                   Friday                             
1932/02/13     8                   Saturday                           
1932/02/14     9                   Sunday                             
1932/02/15     10                  Monday                             
1932/02/16     11                  Tuesday                            
1932/02/17     12                  Wednesday                          
1932/02/18     13                  Thursday                           
1932/02/19     14                  Friday                             
1932/02/20     15                  Saturday       Spring Showers      
1932/02/21     16                  Sunday                             
1932/02/22     17                  Monday                             
1932/02/23     18                  Tuesday                            
1932/02/24     19                  Wednesday                          
1932/02/25     20                  Thursday                           
1932/02/26     21                  Friday                             
1932/02/27     22                  Saturday                           
1932/02/28     23                  Sunday                             
1932/02/29     24                  Monday                             
1932/03/01     25                  Tuesday                            
1932/03/02     26                  Wednesday                          
1932/03/03     27                  Thursday                           
1932/03/04     28                  Friday                             
1932/03/05     29                  Saturday                           
1932/03/06     30                  Sunday         Insects Waken       
1932/03/07     2nd Lunar month     Monday                             
1932/03/08     2                   Tuesday                            
1932/03/09     3                   Wednesday                          
1932/03/10     4                   Thursday                           
1932/03/11     5                   Friday                             
1932/03/12     6                   Saturday                           
1932/03/13     7                   Sunday                             
1932/03/14     8                   Monday                             
1932/03/15     9                   Tuesday                            
1932/03/16     10                  Wednesday                          
1932/03/17     11                  Thursday                           
1932/03/18     12                  Friday                             
