Gregorian-Lunar Calendar Conversion Table of 1973 (Gui-chou ¡V year of the Ox)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1973/01/01     27                  Monday                             
1973/01/02     28                  Tuesday                            
1973/01/03     29                  Wednesday                          
1973/01/04     12th Lunar month    Thursday                           
1973/01/05     2                   Friday         Moderate Cold       
1973/01/06     3                   Saturday                           
1973/01/07     4                   Sunday                             
1973/01/08     5                   Monday                             
1973/01/09     6                   Tuesday                            
1973/01/10     7                   Wednesday                          
1973/01/11     8                   Thursday                           
1973/01/12     9                   Friday                             
1973/01/13     10                  Saturday                           
1973/01/14     11                  Sunday                             
1973/01/15     12                  Monday                             
1973/01/16     13                  Tuesday                            
1973/01/17     14                  Wednesday                          
1973/01/18     15                  Thursday                           
1973/01/19     16                  Friday                             
1973/01/20     17                  Saturday       Severe Cold         
1973/01/21     18                  Sunday                             
1973/01/22     19                  Monday                             
1973/01/23     20                  Tuesday                            
1973/01/24     21                  Wednesday                          
1973/01/25     22                  Thursday                           
1973/01/26     23                  Friday                             
1973/01/27     24                  Saturday                           
1973/01/28     25                  Sunday                             
1973/01/29     26                  Monday                             
1973/01/30     27                  Tuesday                            
1973/01/31     28                  Wednesday                          
1973/02/01     29                  Thursday                           
1973/02/02     30                  Friday                             
1973/02/03     1st Lunar month     Saturday                           
1973/02/04     2                   Sunday         Spring Commences    
1973/02/05     3                   Monday                             
1973/02/06     4                   Tuesday                            
1973/02/07     5                   Wednesday                          
1973/02/08     6                   Thursday                           
1973/02/09     7                   Friday                             
1973/02/10     8                   Saturday                           
1973/02/11     9                   Sunday                             
1973/02/12     10                  Monday                             
1973/02/13     11                  Tuesday                            
1973/02/14     12                  Wednesday                          
1973/02/15     13                  Thursday                           
1973/02/16     14                  Friday                             
1973/02/17     15                  Saturday                           
1973/02/18     16                  Sunday                             
1973/02/19     17                  Monday         Spring Showers      
1973/02/20     18                  Tuesday                            
1973/02/21     19                  Wednesday                          
1973/02/22     20                  Thursday                           
1973/02/23     21                  Friday                             
1973/02/24     22                  Saturday                           
1973/02/25     23                  Sunday                             
1973/02/26     24                  Monday                             
1973/02/27     25                  Tuesday                            
1973/02/28     26                  Wednesday                          
1973/03/01     27                  Thursday                           
1973/03/02     28                  Friday                             
1973/03/03     29                  Saturday                           
1973/03/04     30                  Sunday                             
1973/03/05     2nd Lunar month     Monday                             
1973/03/06     2                   Tuesday        Insects Waken       
1973/03/07     3                   Wednesday                          
1973/03/08     4                   Thursday                           
1973/03/09     5                   Friday                             
1973/03/10     6                   Saturday                           
1973/03/11     7                   Sunday                             
1973/03/12     8                   Monday                             
1973/03/13     9                   Tuesday                            
1973/03/14     10                  Wednesday                          
1973/03/15     11                  Thursday                           
1973/03/16     12                  Friday                             
1973/03/17     13                  Saturday                           
1973/03/18     14                  Sunday                             
1973/03/19     15                  Monday                             
