Gregorian-Lunar Calendar Conversion Table of 1980 (Geng-shen ¡V year of the Monkey)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1980/06/26     14                  Thursday                           
1980/06/27     15                  Friday                             
1980/06/28     16                  Saturday                           
1980/06/29     17                  Sunday                             
1980/06/30     18                  Monday                             
1980/07/01     19                  Tuesday                            
1980/07/02     20                  Wednesday                          
1980/07/03     21                  Thursday                           
1980/07/04     22                  Friday                             
1980/07/05     23                  Saturday                           
1980/07/06     24                  Sunday                             
1980/07/07     25                  Monday         Moderate Heat       
1980/07/08     26                  Tuesday                            
1980/07/09     27                  Wednesday                          
1980/07/10     28                  Thursday                           
1980/07/11     29                  Friday                             
1980/07/12     6th Lunar month     Saturday                           
1980/07/13     2                   Sunday                             
1980/07/14     3                   Monday                             
1980/07/15     4                   Tuesday                            
1980/07/16     5                   Wednesday                          
1980/07/17     6                   Thursday                           
1980/07/18     7                   Friday                             
1980/07/19     8                   Saturday                           
1980/07/20     9                   Sunday                             
1980/07/21     10                  Monday                             
1980/07/22     11                  Tuesday                            
1980/07/23     12                  Wednesday      Great Heat          
1980/07/24     13                  Thursday                           
1980/07/25     14                  Friday                             
1980/07/26     15                  Saturday                           
1980/07/27     16                  Sunday                             
1980/07/28     17                  Monday                             
1980/07/29     18                  Tuesday                            
1980/07/30     19                  Wednesday                          
1980/07/31     20                  Thursday                           
1980/08/01     21                  Friday                             
1980/08/02     22                  Saturday                           
1980/08/03     23                  Sunday                             
1980/08/04     24                  Monday                             
1980/08/05     25                  Tuesday                            
1980/08/06     26                  Wednesday                          
1980/08/07     27                  Thursday       Autumn Commences    
1980/08/08     28                  Friday                             
1980/08/09     29                  Saturday                           
1980/08/10     30                  Sunday                             
1980/08/11     7th Lunar month     Monday                             
1980/08/12     2                   Tuesday                            
1980/08/13     3                   Wednesday                          
1980/08/14     4                   Thursday                           
1980/08/15     5                   Friday                             
1980/08/16     6                   Saturday                           
1980/08/17     7                   Sunday                             
1980/08/18     8                   Monday                             
1980/08/19     9                   Tuesday                            
1980/08/20     10                  Wednesday                          
1980/08/21     11                  Thursday                           
1980/08/22     12                  Friday                             
1980/08/23     13                  Saturday       End of Heat         
1980/08/24     14                  Sunday                             
1980/08/25     15                  Monday                             
1980/08/26     16                  Tuesday                            
1980/08/27     17                  Wednesday                          
1980/08/28     18                  Thursday                           
1980/08/29     19                  Friday                             
1980/08/30     20                  Saturday                           
1980/08/31     21                  Sunday                             
1980/09/01     22                  Monday                             
1980/09/02     23                  Tuesday                            
1980/09/03     24                  Wednesday                          
1980/09/04     25                  Thursday                           
1980/09/05     26                  Friday                             
1980/09/06     27                  Saturday                           
1980/09/07     28                  Sunday         White Dew           
1980/09/08     29                  Monday                             
1980/09/09     8th Lunar month     Tuesday                            
1980/09/10     2                   Wednesday                          
1980/09/11     3                   Thursday                           
1980/09/12     4                   Friday                             
1980/09/13     5                   Saturday                           
1980/09/14     6                   Sunday                             
1980/09/15     7                   Monday                             
1980/09/16     8                   Tuesday                            
1980/09/17     9                   Wednesday                          
1980/09/18     10                  Thursday                           
1980/09/19     11                  Friday                             
1980/09/20     12                  Saturday                           
1980/09/21     13                  Sunday                             
1980/09/22     14                  Monday                             
1980/09/23     15                  Tuesday        Autumnal Equinox    
1980/09/24     16                  Wednesday                          
1980/09/25     17                  Thursday                           
1980/09/26     18                  Friday                             
1980/09/27     19                  Saturday                           
1980/09/28     20                  Sunday                             
1980/09/29     21                  Monday                             
1980/09/30     22                  Tuesday                            
1980/10/01     23                  Wednesday                          
1980/10/02     24                  Thursday                           
1980/10/03     25                  Friday                             
1980/10/04     26                  Saturday                           
1980/10/05     27                  Sunday                             
1980/10/06     28                  Monday                             
1980/10/07     29                  Tuesday                            
1980/10/08     30                  Wednesday      Cold Dew            
1980/10/09     9th Lunar month     Thursday                           
1980/10/10     2                   Friday                             
1980/10/11     3                   Saturday                           
1980/10/12     4                   Sunday                             
1980/10/13     5                   Monday                             
1980/10/14     6                   Tuesday                            
1980/10/15     7                   Wednesday                          
1980/10/16     8                   Thursday                           
1980/10/17     9                   Friday                             
1980/10/18     10                  Saturday                           
1980/10/19     11                  Sunday                             
1980/10/20     12                  Monday                             
1980/10/21     13                  Tuesday                            
1980/10/22     14                  Wednesday                          
1980/10/23     15                  Thursday       Frost               
1980/10/24     16                  Friday                             
1980/10/25     17                  Saturday                           
1980/10/26     18                  Sunday                             
1980/10/27     19                  Monday                             
1980/10/28     20                  Tuesday                            
1980/10/29     21                  Wednesday                          
1980/10/30     22                  Thursday                           
