Gregorian-Lunar Calendar Conversion Table of 1967 (Ding-wei ¡V year of the Goat)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1967/01/01     21                  Sunday                             
1967/01/02     22                  Monday                             
1967/01/03     23                  Tuesday                            
1967/01/04     24                  Wednesday                          
1967/01/05     25                  Thursday                           
1967/01/06     26                  Friday         Moderate Cold       
1967/01/07     27                  Saturday                           
1967/01/08     28                  Sunday                             
1967/01/09     29                  Monday                             
1967/01/10     30                  Tuesday                            
1967/01/11     12th Lunar month    Wednesday                          
1967/01/12     2                   Thursday                           
1967/01/13     3                   Friday                             
1967/01/14     4                   Saturday                           
1967/01/15     5                   Sunday                             
1967/01/16     6                   Monday                             
1967/01/17     7                   Tuesday                            
1967/01/18     8                   Wednesday                          
1967/01/19     9                   Thursday                           
1967/01/20     10                  Friday                             
1967/01/21     11                  Saturday       Severe Cold         
1967/01/22     12                  Sunday                             
1967/01/23     13                  Monday                             
1967/01/24     14                  Tuesday                            
1967/01/25     15                  Wednesday                          
1967/01/26     16                  Thursday                           
1967/01/27     17                  Friday                             
1967/01/28     18                  Saturday                           
1967/01/29     19                  Sunday                             
1967/01/30     20                  Monday                             
1967/01/31     21                  Tuesday                            
1967/02/01     22                  Wednesday                          
1967/02/02     23                  Thursday                           
1967/02/03     24                  Friday                             
1967/02/04     25                  Saturday       Spring Commences    
1967/02/05     26                  Sunday                             
1967/02/06     27                  Monday                             
1967/02/07     28                  Tuesday                            
1967/02/08     29                  Wednesday                          
1967/02/09     1st Lunar month     Thursday                           
1967/02/10     2                   Friday                             
1967/02/11     3                   Saturday                           
1967/02/12     4                   Sunday                             
1967/02/13     5                   Monday                             
1967/02/14     6                   Tuesday                            
1967/02/15     7                   Wednesday                          
1967/02/16     8                   Thursday                           
1967/02/17     9                   Friday                             
1967/02/18     10                  Saturday                           
1967/02/19     11                  Sunday         Spring Showers      
1967/02/20     12                  Monday                             
1967/02/21     13                  Tuesday                            
1967/02/22     14                  Wednesday                          
1967/02/23     15                  Thursday                     
1967/02/24     16                  Friday                             
1967/02/25     17                  Saturday                           
1967/02/26     18                  Sunday                             
1967/02/27     19                  Monday                             
1967/02/28     20                  Tuesday                            
1967/03/01     21                  Wednesday                          
1967/03/02     22                  Thursday                           
1967/03/03     23                  Friday                             
1967/03/04     24                  Saturday                           
1967/03/05     25                  Sunday                             
1967/03/06     26                  Monday         Insects Waken       
1967/03/07     27                  Tuesday                            
1967/03/08     28                  Wednesday                          
