Gregorian-Lunar Calendar Conversion Table of 1953 (Gui-si ¡V year of the Snake)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1953/06/27     17                  Saturday                           
1953/06/28     18                  Sunday                             
1953/06/29     19                  Monday                             
1953/06/30     20                  Tuesday                            
1953/07/01     21                  Wednesday                          
1953/07/02     22                  Thursday                           
1953/07/03     23                  Friday                             
1953/07/04     24                  Saturday                           
1953/07/05     25                  Sunday                             
1953/07/06     26                  Monday                             
1953/07/07     27                  Tuesday        Moderate Heat       
1953/07/08     28                  Wednesday                          
1953/07/09     29                  Thursday                           
1953/07/10     30                  Friday                             
1953/07/11     6th Lunar month     Saturday                           
1953/07/12     2                   Sunday                             
1953/07/13     3                   Monday                             
1953/07/14     4                   Tuesday                            
1953/07/15     5                   Wednesday                          
1953/07/16     6                   Thursday                           
1953/07/17     7                   Friday                             
1953/07/18     8                   Saturday                           
1953/07/19     9                   Sunday                             
1953/07/20     10                  Monday                             
1953/07/21     11                  Tuesday                            
1953/07/22     12                  Wednesday                          
1953/07/23     13                  Thursday       Great Heat          
1953/07/24     14                  Friday                             
1953/07/25     15                  Saturday                           
1953/07/26     16                  Sunday                             
1953/07/27     17                  Monday                             
1953/07/28     18                  Tuesday                            
1953/07/29     19                  Wednesday                          
1953/07/30     20                  Thursday                           
1953/07/31     21                  Friday                             
1953/08/01     22                  Saturday                           
1953/08/02     23                  Sunday                             
1953/08/03     24                  Monday                             
1953/08/04     25                  Tuesday                            
1953/08/05     26                  Wednesday                          
1953/08/06     27                  Thursday                           
1953/08/07     28                  Friday                             
1953/08/08     29                  Saturday       Autumn Commences    
1953/08/09     30                  Sunday                             
1953/08/10     7th Lunar month     Monday                             
1953/08/11     2                   Tuesday                            
1953/08/12     3                   Wednesday                          
1953/08/13     4                   Thursday                           
1953/08/14     5                   Friday                             
1953/08/15     6                   Saturday                           
1953/08/16     7                   Sunday                             
1953/08/17     8                   Monday                             
1953/08/18     9                   Tuesday                            
1953/08/19     10                  Wednesday                          
1953/08/20     11                  Thursday                           
1953/08/21     12                  Friday                             
1953/08/22     13                  Saturday                           
1953/08/23     14                  Sunday         End of Heat         
1953/08/24     15                  Monday                             
1953/08/25     16                  Tuesday                            
1953/08/26     17                  Wednesday                          
1953/08/27     18                  Thursday                           
1953/08/28     19                  Friday                             
1953/08/29     20                  Saturday                           
1953/08/30     21                  Sunday                             
1953/08/31     22                  Monday                             
1953/09/01     23                  Tuesday                            
1953/09/02     24                  Wednesday                          
1953/09/03     25                  Thursday                           
1953/09/04     26                  Friday                             
1953/09/05     27                  Saturday                           
1953/09/06     28                  Sunday                             
1953/09/07     29                  Monday                             
1953/09/08     8th Lunar month     Tuesday        White Dew           
1953/09/09     2                   Wednesday                          
1953/09/10     3                   Thursday                           
1953/09/11     4                   Friday                             
1953/09/12     5                   Saturday                           
1953/09/13     6                   Sunday                             
1953/09/14     7                   Monday                             
1953/09/15     8                   Tuesday                            
1953/09/16     9                   Wednesday                          
1953/09/17     10                  Thursday                           
1953/09/18     11                  Friday                             
1953/09/19     12                  Saturday                           
1953/09/20     13                  Sunday                             
1953/09/21     14                  Monday                             
1953/09/22     15                  Tuesday                            
1953/09/23     16                  Wednesday      Autumnal Equinox    
1953/09/24     17                  Thursday                           
1953/09/25     18                  Friday                             
1953/09/26     19                  Saturday                           
1953/09/27     20                  Sunday                             
1953/09/28     21                  Monday                             
1953/09/29     22                  Tuesday                            
1953/09/30     23                  Wednesday                          
1953/10/01     24                  Thursday                           
1953/10/02     25                  Friday                             
1953/10/03     26                  Saturday                           
1953/10/04     27                  Sunday                             
1953/10/05     28                  Monday                             
1953/10/06     29                  Tuesday                            
1953/10/07     30                  Wednesday                          
1953/10/08     9th Lunar month     Thursday       Cold Dew            
1953/10/09     2                   Friday                             
1953/10/10     3                   Saturday                           
1953/10/11     4                   Sunday                             
1953/10/12     5                   Monday                             
1953/10/13     6                   Tuesday                            
1953/10/14     7                   Wednesday                          
1953/10/15     8                   Thursday                           
1953/10/16     9                   Friday                             
1953/10/17     10                  Saturday                           
1953/10/18     11                  Sunday                             
1953/10/19     12                  Monday                             
1953/10/20     13                  Tuesday                            
1953/10/21     14                  Wednesday                          
1953/10/22     15                  Thursday                           
1953/10/23     16                  Friday                             
1953/10/24     17                  Saturday       Frost               
1953/10/25     18                  Sunday                             
1953/10/26     19                  Monday                             
1953/10/27     20                  Tuesday                            
1953/10/28     21                  Wednesday                          
1953/10/29     22                  Thursday                           
1953/10/30     23                  Friday                             
1953/10/31     24                  Saturday                           
1953/11/01     25                  Sunday                             
1953/11/02     26                  Monday                             
1953/11/03     27                  Tuesday                            
1953/11/04     28                  Wednesday                          
1953/11/05     29                  Thursday                           
1953/11/06     30                  Friday                             
1953/11/07     10th Lunar month    Saturday                           
1953/11/08     2                   Sunday         Winter Commences    
1953/11/09     3                   Monday                             
1953/11/10     4                   Tuesday                            
1953/11/11     5                   Wednesday                          
1953/11/12     6                   Thursday                           
1953/11/13     7                   Friday                             
1953/11/14     8                   Saturday                           
1953/11/15     9                   Sunday                             
1953/11/16     10                  Monday                             
1953/11/17     11                  Tuesday                            
1953/11/18     12                  Wednesday                          
1953/11/19     13                  Thursday                           
1953/11/20     14                  Friday                             
1953/11/21     15                  Saturday                           
1953/11/22     16                  Sunday         Light Snow          
1953/11/23     17                  Monday                             
1953/11/24     18                  Tuesday                            
1953/11/25     19                  Wednesday                          
1953/11/26     20                  Thursday                           
1953/11/27     21                  Friday                             
1953/11/28     22                  Saturday                           
1953/11/29     23                  Sunday                             
1953/11/30     24                  Monday                             
1953/12/01     25                  Tuesday                            
1953/12/02     26                  Wednesday                          
1953/12/03     27                  Thursday                           
1953/12/04     28                  Friday                             
1953/12/05     29                  Saturday                           
1953/12/06     11th Lunar month    Sunday                             
1953/12/07     2                   Monday         Heavy Snow          
1953/12/08     3                   Tuesday                            
1953/12/09     4                   Wednesday                          
1953/12/10     5                   Thursday                           
1953/12/11     6                   Friday                             
1953/12/12     7                   Saturday                           
1953/12/13     8                   Sunday                             
1953/12/14     9                   Monday                             
1953/12/15     10                  Tuesday                            
1953/12/16     11                  Wednesday                          
1953/12/17     12                  Thursday                           
1953/12/18     13                  Friday                             
1953/12/19     14                  Saturday                           
1953/12/20     15                  Sunday                             
1953/12/21     16                  Monday                             
1953/12/22     17                  Tuesday        Winter Solstice     
1953/12/23     18                  Wednesday                          
1953/12/24     19                  Thursday                           
1953/12/25     20                  Friday                             
1953/12/26     21                  Saturday                           
1953/12/27     22                  Sunday                             
1953/12/28     23                  Monday                             
1953/12/29     24                  Tuesday                            
1953/12/30     25                  Wednesday                          
1953/12/31     26                  Thursday                           

In 1953, summer time was enforced during 5 April to 1 November in Hong Kong (Hong Kong Summer Time = Hong Kong Standard Time +1 hour)
