Gregorian-Lunar Calendar Conversion Table of 1930 (Geng-wu ¡V year of the Horse)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1930/01/01     2                   Wednesday                          
1930/01/02     3                   Thursday                           
1930/01/03     4                   Friday                             
1930/01/04     5                   Saturday                           
1930/01/05     6                   Sunday                             
1930/01/06     7                   Monday         Moderate Cold       
1930/01/07     8                   Tuesday                            
1930/01/08     9                   Wednesday                          
1930/01/09     10                  Thursday                           
1930/01/10     11                  Friday                             
1930/01/11     12                  Saturday                           
1930/01/12     13                  Sunday                             
1930/01/13     14                  Monday                             
1930/01/14     15                  Tuesday                            
1930/01/15     16                  Wednesday                          
1930/01/16     17                  Thursday                           
1930/01/17     18                  Friday                             
1930/01/18     19                  Saturday                           
1930/01/19     20                  Sunday                             
1930/01/20     21                  Monday                             
1930/01/21     22                  Tuesday        Severe Cold         
1930/01/22     23                  Wednesday                          
1930/01/23     24                  Thursday                           
1930/01/24     25                  Friday                             
1930/01/25     26                  Saturday                           
1930/01/26     27                  Sunday                             
1930/01/27     28                  Monday                             
1930/01/28     29                  Tuesday                            
1930/01/29     30                  Wednesday                          
1930/01/30     1st Lunar month     Thursday                           
1930/01/31     2                   Friday                             
1930/02/01     3                   Saturday                           
1930/02/02     4                   Sunday                             
1930/02/03     5                   Monday                             
1930/02/04     6                   Tuesday        Spring Commences    
1930/02/05     7                   Wednesday                          
1930/02/06     8                   Thursday                           
1930/02/07     9                   Friday                             
1930/02/08     10                  Saturday                           
1930/02/09     11                  Sunday                             
1930/02/10     12                  Monday                             
1930/02/11     13                  Tuesday                            
1930/02/12     14                  Wednesday                          
1930/02/13     15                  Thursday                           
1930/02/14     16                  Friday                             
1930/02/15     17                  Saturday                           
1930/02/16     18                  Sunday                             
1930/02/17     19                  Monday                             
1930/02/18     20                  Tuesday                            
1930/02/19     21                  Wednesday      Spring Showers      
1930/02/20     22                  Thursday                           
1930/02/21     23                  Friday                             
1930/02/22     24                  Saturday                           
1930/02/23     25                  Sunday                          
1930/02/24     26                  Monday                             
1930/02/25     27                  Tuesday                            
1930/02/26     28                  Wednesday                          
1930/02/27     29                  Thursday                           
1930/02/28     2nd Lunar month     Friday                             
1930/03/01     2                   Saturday                           
1930/03/02     3                   Sunday                             
1930/03/03     4                   Monday                             
1930/03/04     5                   Tuesday                            
1930/03/05     6                   Wednesday                          
1930/03/06     7                   Thursday       Insects Waken       
1930/03/07     8                   Friday                             
1930/03/08     9                   Saturday                           
1930/03/09     10                  Sunday                             
1930/03/10     11                  Monday                             
1930/03/11     12                  Tuesday                            
1930/03/12     13                  Wednesday                          
1930/03/13     14                  Thursday                           
1930/03/14     15                  Friday                             
1930/03/15     16                  Saturday                           
1930/03/16     17                  Sunday                             
1930/03/17     18                  Monday                             
1930/03/18     19                  Tuesday                            
1930/03/19     20                  Wednesday                          
1930/03/20     21                  Thursday                           
1930/03/21     22                  Friday         Vernal Equinox      
1930/03/22     23                  Saturday                           
1930/03/23     24                  Sunday                             
1930/03/24     25                  Monday                             
1930/03/25     26                  Tuesday                            
1930/03/26     27                  Wednesday                          
1930/03/27     28                  Thursday                           
1930/03/28     29                  Friday                             
1930/03/29     30                  Saturday                           
1930/03/30     3rd Lunar month     Sunday                             
1930/03/31     2                   Monday                             
1930/04/01     3                   Tuesday                            
1930/04/02     4                   Wednesday                          
1930/04/03     5                   Thursday                           
1930/04/04     6                   Friday                             
1930/04/05     7                   Saturday       Bright & Clear      
1930/04/06     8                   Sunday                             
1930/04/07     9                   Monday                             
1930/04/08     10                  Tuesday                            
1930/04/09     11                  Wednesday                          
1930/04/10     12                  Thursday                           
1930/04/11     13                  Friday                             
1930/04/12     14                  Saturday                           
1930/04/13     15                  Sunday                             
1930/04/14     16                  Monday                             
