Gregorian-Lunar Calendar Conversion Table of 1984 (Jia-zi ¡V year of the Mouse)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1984/01/01     29                  Sunday                             
1984/01/02     30                  Monday                             
1984/01/03     12th Lunar month    Tuesday                            
1984/01/04     2                   Wednesday                          
1984/01/05     3                   Thursday                           
1984/01/06     4                   Friday         Moderate Cold       
1984/01/07     5                   Saturday                           
1984/01/08     6                   Sunday                             
1984/01/09     7                   Monday                             
1984/01/10     8                   Tuesday                            
1984/01/11     9                   Wednesday                          
1984/01/12     10                  Thursday                           
1984/01/13     11                  Friday                             
1984/01/14     12                  Saturday                           
1984/01/15     13                  Sunday                             
1984/01/16     14                  Monday                             
1984/01/17     15                  Tuesday                            
1984/01/18     16                  Wednesday                          
1984/01/19     17                  Thursday                           
1984/01/20     18                  Friday                             
1984/01/21     19                  Saturday       Severe Cold         
1984/01/22     20                  Sunday                             
1984/01/23     21                  Monday                             
1984/01/24     22                  Tuesday                            
1984/01/25     23                  Wednesday                          
1984/01/26     24                  Thursday                           
1984/01/27     25                  Friday                             
1984/01/28     26                  Saturday                           
1984/01/29     27                  Sunday                             
1984/01/30     28                  Monday                             
1984/01/31     29                  Tuesday                            
1984/02/01     30                  Wednesday                          
1984/02/02     1st Lunar month     Thursday                           
1984/02/03     2                   Friday                             
1984/02/04     3                   Saturday       Spring Commences    
1984/02/05     4                   Sunday                             
1984/02/06     5                   Monday                             
1984/02/07     6                   Tuesday                            
1984/02/08     7                   Wednesday                          
1984/02/09     8                   Thursday                           
1984/02/10     9                   Friday                             
1984/02/11     10                  Saturday                           
1984/02/12     11                  Sunday                             
1984/02/13     12                  Monday                             
1984/02/14     13                  Tuesday                            
1984/02/15     14                  Wednesday                          
1984/02/16     15                  Thursday                           
1984/02/17     16                  Friday                             
1984/02/18     17                  Saturday                           
1984/02/19     18                  Sunday         Spring Showers      
1984/02/20     19                  Monday                             
1984/02/21     20                  Tuesday                            
1984/02/22     21                  Wednesday                          
1984/02/23     22                  Thursday                           
1984/02/24     23                  Friday                             
1984/02/25     24                  Saturday                           
1984/02/26     25                  Sunday                             
1984/02/27     26                  Monday                             
1984/02/28     27                  Tuesday                            
1984/02/29     28                  Wednesday                          
1984/03/01     29                  Thursday                           
1984/03/02     30                  Friday                             
1984/03/03     2nd Lunar month     Saturday                           
1984/03/04     2                   Sunday                             
1984/03/05     3                   Monday         Insects Waken       
1984/03/06     4                   Tuesday                            
1984/03/07     5                   Wednesday                          
1984/03/08     6                   Thursday                           
1984/03/09     7                   Friday                             
1984/03/10     8                   Saturday                           
1984/03/11     9                   Sunday                             
1984/03/12     10                  Monday                             
1984/03/13     11                  Tuesday                            
1984/03/14     12                  Wednesday                          
1984/03/15     13                  Thursday                           
1984/03/16     14                  Friday                             
1984/03/17     15                  Saturday                           
1984/03/18     16                  Sunday                             
1984/03/19     17                  Monday                             
1984/03/20     18                  Tuesday        Vernal Equinox      
1984/03/21     19                  Wednesday                          
1984/03/22     20                  Thursday                           
1984/03/23     21                  Friday                             
1984/03/24     22                  Saturday                           
1984/03/25     23                  Sunday                             
1984/03/26     24                  Monday                             
1984/03/27     25                  Tuesday                            
1984/03/28     26                  Wednesday                          
