Gregorian-Lunar Calendar Conversion Table of 1918 (Wu-wu ¡V year of the Horse)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1918/06/27     19                  Thursday                           
1918/06/28     20                  Friday                             
1918/06/29     21                  Saturday                           
1918/06/30     22                  Sunday                             
1918/07/01     23                  Monday                             
1918/07/02     24                  Tuesday                            
1918/07/03     25                  Wednesday                          
1918/07/04     26                  Thursday                           
1918/07/05     27                  Friday                             
1918/07/06     28                  Saturday                           
1918/07/07     29                  Sunday                             
1918/07/08     6th Lunar month     Monday         Moderate Heat       
1918/07/09     2                   Tuesday                            
1918/07/10     3                   Wednesday                          
1918/07/11     4                   Thursday                           
1918/07/12     5                   Friday                             
1918/07/13     6                   Saturday                           
1918/07/14     7                   Sunday                             
1918/07/15     8                   Monday                             
1918/07/16     9                   Tuesday                            
1918/07/17     10                  Wednesday                          
1918/07/18     11                  Thursday                           
1918/07/19     12                  Friday                             
1918/07/20     13                  Saturday                           
1918/07/21     14                  Sunday                             
1918/07/22     15                  Monday                             
1918/07/23     16                  Tuesday                            
1918/07/24     17                  Wednesday      Great Heat          
1918/07/25     18                  Thursday                           
1918/07/26     19                  Friday                             
1918/07/27     20                  Saturday                           
1918/07/28     21                  Sunday                             
1918/07/29     22                  Monday                             
1918/07/30     23                  Tuesday                            
1918/07/31     24                  Wednesday                          
1918/08/01     25                  Thursday                           
1918/08/02     26                  Friday                             
1918/08/03     27                  Saturday                           
1918/08/04     28                  Sunday                             
1918/08/05     29                  Monday                             
1918/08/06     30                  Tuesday                            
1918/08/07     7th Lunar month     Wednesday                          
1918/08/08     2                   Thursday       Autumn Commences    
1918/08/09     3                   Friday                             
1918/08/10     4                   Saturday                           
1918/08/11     5                   Sunday                             
1918/08/12     6                   Monday                             
1918/08/13     7                   Tuesday                            
1918/08/14     8                   Wednesday                          
1918/08/15     9                   Thursday                           
1918/08/16     10                  Friday                             
1918/08/17     11                  Saturday                           
1918/08/18     12                  Sunday                             
1918/08/19     13                  Monday                             
