Gregorian-Lunar Calendar Conversion Table of 1949 (Ji-chou ¡V year of the Ox)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1949/01/01     3                   Saturday                           
1949/01/02     4                   Sunday                             
1949/01/03     5                   Monday                             
1949/01/04     6                   Tuesday                            
1949/01/05     7                   Wednesday      Moderate Cold       
1949/01/06     8                   Thursday                           
1949/01/07     9                   Friday                             
1949/01/08     10                  Saturday                           
1949/01/09     11                  Sunday                             
1949/01/10     12                  Monday                             
1949/01/11     13                  Tuesday                            
1949/01/12     14                  Wednesday                          
1949/01/13     15                  Thursday                           
1949/01/14     16                  Friday                             
1949/01/15     17                  Saturday                           
1949/01/16     18                  Sunday                             
1949/01/17     19                  Monday                             
1949/01/18     20                  Tuesday                            
1949/01/19     21                  Wednesday                          
1949/01/20     22                  Thursday       Severe Cold         
1949/01/21     23                  Friday                             
1949/01/22     24                  Saturday                           
1949/01/23     25                  Sunday                             
1949/01/24     26                  Monday                             
1949/01/25     27                  Tuesday                            
1949/01/26     28                  Wednesday                          
1949/01/27     29                  Thursday                           
1949/01/28     30                  Friday                             
1949/01/29     1st Lunar month     Saturday                           
1949/01/30     2                   Sunday                             
1949/01/31     3                   Monday                             
1949/02/01     4                   Tuesday                            
1949/02/02     5                   Wednesday                          
1949/02/03     6                   Thursday                           
1949/02/04     7                   Friday         Spring Commences    
1949/02/05     8                   Saturday                           
1949/02/06     9                   Sunday                             
1949/02/07     10                  Monday                             
1949/02/08     11                  Tuesday                            
1949/02/09     12                  Wednesday                          
1949/02/10     13                  Thursday                           
1949/02/11     14                  Friday                             
1949/02/12     15                  Saturday                           
1949/02/13     16                  Sunday                             
1949/02/14     17                  Monday                             
1949/02/15     18                  Tuesday                            
1949/02/16     19                  Wednesday                          
1949/02/17     20                  Thursday                           
1949/02/18     21                  Friday                             
1949/02/19     22                  Saturday       Spring Showers      
1949/02/20     23                  Sunday                             
1949/02/21     24                  Monday                             
1949/02/22     25                  Tuesday                            
1949/02/23     26                  Wednesday                          
1949/02/24     27                  Thursday                           
1949/02/25     28                  Friday                             
1949/02/26     29                  Saturday                           
1949/02/27     30                  Sunday                             
1949/02/28     2nd Lunar month     Monday                             
1949/03/01     2                   Tuesday                            
1949/03/02     3                   Wednesday                          
1949/03/03     4                   Thursday                           
1949/03/04     5                   Friday                             
1949/03/05     6                   Saturday                           
1949/03/06     7                   Sunday         Insects Waken       
1949/03/07     8                   Monday                             
1949/03/08     9                   Tuesday                            
1949/03/09     10                  Wednesday                          
1949/03/10     11                  Thursday                           
1949/03/11     12                  Friday                             
1949/03/12     13                  Saturday                           
1949/03/13     14                  Sunday                             
