Gregorian-Lunar Calendar Conversion Table of 1979 (Ji-wei ¡V year of the Goat)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1979/06/27     4                   Wednesday                          
1979/06/28     5                   Thursday                           
1979/06/29     6                   Friday                             
1979/06/30     7                   Saturday                           
1979/07/01     8                   Sunday                             
1979/07/02     9                   Monday                             
1979/07/03     10                  Tuesday                            
1979/07/04     11                  Wednesday                          
1979/07/05     12                  Thursday                           
1979/07/06     13                  Friday                             
1979/07/07     14                  Saturday                           
1979/07/08     15                  Sunday         Moderate Heat       
1979/07/09     16                  Monday                             
1979/07/10     17                  Tuesday                            
1979/07/11     18                  Wednesday                          
1979/07/12     19                  Thursday                           
1979/07/13     20                  Friday                             
1979/07/14     21                  Saturday                           
1979/07/15     22                  Sunday                             
1979/07/16     23                  Monday                             
1979/07/17     24                  Tuesday                            
1979/07/18     25                  Wednesday                          
1979/07/19     26                  Thursday                           
1979/07/20     27                  Friday                             
1979/07/21     28                  Saturday                           
1979/07/22     29                  Sunday                             
1979/07/23     30                  Monday         Great Heat          
1979/07/24     6th Lunar month     Tuesday                            
1979/07/25     2                   Wednesday                          
1979/07/26     3                   Thursday                           
1979/07/27     4                   Friday                             
1979/07/28     5                   Saturday                           
1979/07/29     6                   Sunday                             
1979/07/30     7                   Monday                             
1979/07/31     8                   Tuesday                            
1979/08/01     9                   Wednesday                          
1979/08/02     10                  Thursday                           
1979/08/03     11                  Friday                             
1979/08/04     12                  Saturday                           
1979/08/05     13                  Sunday                             
1979/08/06     14                  Monday                             
1979/08/07     15                  Tuesday                            
1979/08/08     16                  Wednesday      Autumn Commences    
1979/08/09     17                  Thursday                           
1979/08/10     18                  Friday                             
1979/08/11     19                  Saturday                           
1979/08/12     20                  Sunday                             
1979/08/13     21                  Monday                             
1979/08/14     22                  Tuesday                            
1979/08/15     23                  Wednesday                          
1979/08/16     24                  Thursday                           
1979/08/17     25                  Friday                             
1979/08/18     26                  Saturday                           
1979/08/19     27                  Sunday                             
1979/08/20     28                  Monday                             
1979/08/21     29                  Tuesday                            
1979/08/22     30                  Wednesday                          
1979/08/23     7th Lunar month     Thursday                           
1979/08/24     2                   Friday         End of Heat         
1979/08/25     3                   Saturday                           
1979/08/26     4                   Sunday                             
1979/08/27     5                   Monday                             
1979/08/28     6                   Tuesday                            
1979/08/29     7                   Wednesday                          
1979/08/30     8                   Thursday                           
1979/08/31     9                   Friday                             
1979/09/01     10                  Saturday                           
1979/09/02     11                  Sunday                             
1979/09/03     12                  Monday                             
1979/09/04     13                  Tuesday                            
1979/09/05     14                  Wednesday                          
1979/09/06     15                  Thursday                           
1979/09/07     16                  Friday                             
1979/09/08     17                  Saturday       White Dew           
1979/09/09     18                  Sunday                             
1979/09/10     19                  Monday                             
1979/09/11     20                  Tuesday                            
1979/09/12     21                  Wednesday                          
1979/09/13     22                  Thursday                           
1979/09/14     23                  Friday                             
1979/09/15     24                  Saturday                           
1979/09/16     25                  Sunday                             
1979/09/17     26                  Monday                             
1979/09/18     27                  Tuesday                            
1979/09/19     28                  Wednesday                          
1979/09/20     29                  Thursday                           
1979/09/21     8th Lunar month     Friday                             
1979/09/22     2                   Saturday                           
1979/09/23     3                   Sunday         Autumnal Equinox    
1979/09/24     4                   Monday                             
1979/09/25     5                   Tuesday                            
1979/09/26     6                   Wednesday                          
1979/09/27     7                   Thursday                           
1979/09/28     8                   Friday                             
1979/09/29     9                   Saturday                           
1979/09/30     10                  Sunday                             
1979/10/01     11                  Monday                             
1979/10/02     12                  Tuesday                            
1979/10/03     13                  Wednesday                          
1979/10/04     14                  Thursday                           
1979/10/05     15                  Friday                             
1979/10/06     16                  Saturday                           
1979/10/07     17                  Sunday                             
1979/10/08     18                  Monday                             
1979/10/09     19                  Tuesday        Cold Dew            
1979/10/10     20                  Wednesday                          
1979/10/11     21                  Thursday                           
1979/10/12     22                  Friday                             
1979/10/13     23                  Saturday                           
1979/10/14     24                  Sunday                             
1979/10/15     25                  Monday                             
1979/10/16     26                  Tuesday                            
1979/10/17     27                  Wednesday                          
1979/10/18     28                  Thursday                           
1979/10/19     29                  Friday                             
1979/10/20     30                  Saturday                           
1979/10/21     9th Lunar month     Sunday                             
1979/10/22     2                   Monday                             
1979/10/23     3                   Tuesday                            
1979/10/24     4                   Wednesday      Frost               
1979/10/25     5                   Thursday                           
1979/10/26     6                   Friday                             
1979/10/27     7                   Saturday                           
