Gregorian-Lunar Calendar Conversion Table of 1974 (Jia-yin ¡V year of the Tiger)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1974/06/27     8                   Thursday                           
1974/06/28     9                   Friday                             
1974/06/29     10                  Saturday                           
1974/06/30     11                  Sunday                             
1974/07/01     12                  Monday                             
1974/07/02     13                  Tuesday                            
1974/07/03     14                  Wednesday                          
1974/07/04     15                  Thursday                           
1974/07/05     16                  Friday                             
1974/07/06     17                  Saturday                           
1974/07/07     18                  Sunday         Moderate Heat       
1974/07/08     19                  Monday                             
1974/07/09     20                  Tuesday                            
1974/07/10     21                  Wednesday                          
1974/07/11     22                  Thursday                           
1974/07/12     23                  Friday                             
1974/07/13     24                  Saturday                           
1974/07/14     25                  Sunday                             
1974/07/15     26                  Monday                             
1974/07/16     27                  Tuesday                            
1974/07/17     28                  Wednesday                          
1974/07/18     29                  Thursday                           
1974/07/19     6th Lunar month     Friday                             
1974/07/20     2                   Saturday                           
1974/07/21     3                   Sunday                             
1974/07/22     4                   Monday                             
1974/07/23     5                   Tuesday        Great Heat          
1974/07/24     6                   Wednesday                          
1974/07/25     7                   Thursday                           
1974/07/26     8                   Friday                             
1974/07/27     9                   Saturday                           
1974/07/28     10                  Sunday                             
1974/07/29     11                  Monday                             
1974/07/30     12                  Tuesday                            
1974/07/31     13                  Wednesday                          
1974/08/01     14                  Thursday                           
1974/08/02     15                  Friday                             
1974/08/03     16                  Saturday                           
1974/08/04     17                  Sunday                             
1974/08/05     18                  Monday                             
1974/08/06     19                  Tuesday                            
1974/08/07     20                  Wednesday                          
1974/08/08     21                  Thursday       Autumn Commences    
1974/08/09     22                  Friday                             
1974/08/10     23                  Saturday                           
1974/08/11     24                  Sunday                             
1974/08/12     25                  Monday                             
1974/08/13     26                  Tuesday                            
1974/08/14     27                  Wednesday                          
1974/08/15     28                  Thursday                           
1974/08/16     29                  Friday                             
1974/08/17     30                  Saturday                           
1974/08/18     7th Lunar month     Sunday                             
1974/08/19     2                   Monday                             
1974/08/20     3                   Tuesday                            
1974/08/21     4                   Wednesday                          
1974/08/22     5                   Thursday                           
1974/08/23     6                   Friday         End of Heat         
1974/08/24     7                   Saturday                           
1974/08/25     8                   Sunday                             
1974/08/26     9                   Monday                             
1974/08/27     10                  Tuesday                            
1974/08/28     11                  Wednesday                          
1974/08/29     12                  Thursday                           
1974/08/30     13                  Friday                             
1974/08/31     14                  Saturday                           
1974/09/01     15                  Sunday                             
1974/09/02     16                  Monday                             
1974/09/03     17                  Tuesday                            
1974/09/04     18                  Wednesday                          
1974/09/05     19                  Thursday                           
1974/09/06     20                  Friday                             
1974/09/07     21                  Saturday                           
1974/09/08     22                  Sunday         White Dew           
1974/09/09     23                  Monday                             
1974/09/10     24                  Tuesday                            
1974/09/11     25                  Wednesday                          
1974/09/12     26                  Thursday                           
1974/09/13     27                  Friday                             
1974/09/14     28                  Saturday                           
1974/09/15     29                  Sunday                             
1974/09/16     8th Lunar month     Monday                             
1974/09/17     2                   Tuesday                            
1974/09/18     3                   Wednesday                          
1974/09/19     4                   Thursday                           
1974/09/20     5                   Friday                             
1974/09/21     6                   Saturday                           
1974/09/22     7                   Sunday                             
1974/09/23     8                   Monday         Autumnal Equinox    
1974/09/24     9                   Tuesday                            
1974/09/25     10                  Wednesday                          
1974/09/26     11                  Thursday                           
1974/09/27     12                  Friday                             
1974/09/28     13                  Saturday                           
1974/09/29     14                  Sunday                             
1974/09/30     15                  Monday                             
1974/10/01     16                  Tuesday                            
1974/10/02     17                  Wednesday                          
1974/10/03     18                  Thursday                           
1974/10/04     19                  Friday                             
1974/10/05     20                  Saturday                           
1974/10/06     21                  Sunday                             
1974/10/07     22                  Monday                             
1974/10/08     23                  Tuesday                            
1974/10/09     24                  Wednesday      Cold Dew            
1974/10/10     25                  Thursday                           
1974/10/11     26                  Friday                             
1974/10/12     27                  Saturday                           
1974/10/13     28                  Sunday                             
1974/10/14     29                  Monday                             
1974/10/15     9th Lunar month     Tuesday                            
1974/10/16     2                   Wednesday                          
1974/10/17     3                   Thursday                           
1974/10/18     4                   Friday                             
1974/10/19     5                   Saturday                           
1974/10/20     6                   Sunday                             
1974/10/21     7                   Monday                             
1974/10/22     8                   Tuesday                            
1974/10/23     9                   Wednesday                          
1974/10/24     10                  Thursday       Frost               
1974/10/25     11                  Friday                             
1974/10/26     12                  Saturday                           
1974/10/27     13                  Sunday                             
1974/10/28     14                  Monday                             
1974/10/29     15                  Tuesday                            
1974/10/30     16                  Wednesday                          
1974/10/31     17                  Thursday                           
1974/11/01     18                  Friday                             
1974/11/02     19                  Saturday                           
1974/11/03     20                  Sunday                             
1974/11/04     21                  Monday                             
