Gregorian-Lunar Calendar Conversion Table of 1990 (Geng-wu ¡V year of the Horse)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1990/06/27     5                   Wednesday                          
1990/06/28     6                   Thursday                           
1990/06/29     7                   Friday                             
1990/06/30     8                   Saturday                           
1990/07/01     9                   Sunday                             
1990/07/02     10                  Monday                             
1990/07/03     11                  Tuesday                            
1990/07/04     12                  Wednesday                          
1990/07/05     13                  Thursday                           
1990/07/06     14                  Friday                             
1990/07/07     15                  Saturday       Moderate Heat       
1990/07/08     16                  Sunday                             
1990/07/09     17                  Monday                             
1990/07/10     18                  Tuesday                            
1990/07/11     19                  Wednesday                          
1990/07/12     20                  Thursday                           
1990/07/13     21                  Friday                             
1990/07/14     22                  Saturday                           
1990/07/15     23                  Sunday                             
1990/07/16     24                  Monday                             
1990/07/17     25                  Tuesday                            
1990/07/18     26                  Wednesday                          
1990/07/19     27                  Thursday                           
1990/07/20     28                  Friday                             
1990/07/21     29                  Saturday                           
1990/07/22     6th Lunar month     Sunday                             
1990/07/23     2                   Monday         Great Heat          
1990/07/24     3                   Tuesday                            
1990/07/25     4                   Wednesday                          
1990/07/26     5                   Thursday                           
1990/07/27     6                   Friday                             
1990/07/28     7                   Saturday                           
1990/07/29     8                   Sunday                             
1990/07/30     9                   Monday                             
1990/07/31     10                  Tuesday                            
1990/08/01     11                  Wednesday                          
1990/08/02     12                  Thursday                           
1990/08/03     13                  Friday                             
1990/08/04     14                  Saturday                           
1990/08/05     15                  Sunday                             
1990/08/06     16                  Monday                             
1990/08/07     17                  Tuesday                            
1990/08/08     18                  Wednesday      Autumn Commences    
1990/08/09     19                  Thursday                           
1990/08/10     20                  Friday                             
1990/08/11     21                  Saturday                           
1990/08/12     22                  Sunday                             
1990/08/13     23                  Monday                             
1990/08/14     24                  Tuesday                            
1990/08/15     25                  Wednesday                          
1990/08/16     26                  Thursday                           
1990/08/17     27                  Friday                             
1990/08/18     28                  Saturday                           
1990/08/19     29                  Sunday                             
1990/08/20     7th Lunar month     Monday                             
1990/08/21     2                   Tuesday                            
1990/08/22     3                   Wednesday                          
1990/08/23     4                   Thursday       End of Heat         
1990/08/24     5                   Friday                             
1990/08/25     6                   Saturday                           
1990/08/26     7                   Sunday                             
1990/08/27     8                   Monday                             
1990/08/28     9                   Tuesday                            
1990/08/29     10                  Wednesday                          
1990/08/30     11                  Thursday                           
1990/08/31     12                  Friday                             
1990/09/01     13                  Saturday                           
1990/09/02     14                  Sunday                             
1990/09/03     15                  Monday                             
1990/09/04     16                  Tuesday                            
1990/09/05     17                  Wednesday                          
1990/09/06     18                  Thursday                           
1990/09/07     19                  Friday                             
1990/09/08     20                  Saturday       White Dew           
1990/09/09     21                  Sunday                             
1990/09/10     22                  Monday                             
1990/09/11     23                  Tuesday                            
1990/09/12     24                  Wednesday                          
1990/09/13     25                  Thursday                           
1990/09/14     26                  Friday                             
1990/09/15     27                  Saturday                           
1990/09/16     28                  Sunday                             
1990/09/17     29                  Monday                             
1990/09/18     30                  Tuesday                            
1990/09/19     8th Lunar month     Wednesday                          
1990/09/20     2                   Thursday                           
1990/09/21     3                   Friday                             
1990/09/22     4                   Saturday                           
1990/09/23     5                   Sunday         Autumnal Equinox    
1990/09/24     6                   Monday                             
1990/09/25     7                   Tuesday                            
1990/09/26     8                   Wednesday                          
1990/09/27     9                   Thursday                           
1990/09/28     10                  Friday                             
1990/09/29     11                  Saturday                           
1990/09/30     12                  Sunday                             
1990/10/01     13                  Monday                             
1990/10/02     14                  Tuesday                            
1990/10/03     15                  Wednesday                          
1990/10/04     16                  Thursday                           
1990/10/05     17                  Friday                             
1990/10/06     18                  Saturday                           
1990/10/07     19                  Sunday                             
1990/10/08     20                  Monday         Cold Dew            
1990/10/09     21                  Tuesday                            
1990/10/10     22                  Wednesday                          
1990/10/11     23                  Thursday                           
1990/10/12     24                  Friday                             
1990/10/13     25                  Saturday                           
1990/10/14     26                  Sunday                             
1990/10/15     27                  Monday                             
1990/10/16     28                  Tuesday                            
1990/10/17     29                  Wednesday                          
1990/10/18     9th Lunar month     Thursday                           
1990/10/19     2                   Friday                             
1990/10/20     3                   Saturday                           
1990/10/21     4                   Sunday                             
1990/10/22     5                   Monday                             
1990/10/23     6                   Tuesday                            
1990/10/24     7                   Wednesday      Frost               
1990/10/25     8                   Thursday                           
1990/10/26     9                   Friday                             
1990/10/27     10                  Saturday                           
1990/10/28     11                  Sunday                             
1990/10/29     12                  Monday                             
1990/10/30     13                  Tuesday                            
1990/10/31     14                  Wednesday                          
1990/11/01     15                  Thursday                           
1990/11/02     16                  Friday                             
1990/11/03     17                  Saturday                           
1990/11/04     18                  Sunday                             
1990/11/05     19                  Monday                             
1990/11/06     20                  Tuesday                            
1990/11/07     21                  Wednesday                          
1990/11/08     22                  Thursday       Winter Commences    
1990/11/09     23                  Friday                             
1990/11/10     24                  Saturday                           
1990/11/11     25                  Sunday                             
1990/11/12     26                  Monday                             
1990/11/13     27                  Tuesday                            
1990/11/14     28                  Wednesday                          
1990/11/15     29                  Thursday                           
1990/11/16     30                  Friday                             
1990/11/17     10th Lunar month    Saturday                           
1990/11/18     2                   Sunday                             
1990/11/19     3                   Monday                             
1990/11/20     4                   Tuesday                            
1990/11/21     5                   Wednesday                          
1990/11/22     6                   Thursday       Light Snow          
1990/11/23     7                   Friday                             
1990/11/24     8                   Saturday                           
1990/11/25     9                   Sunday                             
1990/11/26     10                  Monday                             
1990/11/27     11                  Tuesday                            
1990/11/28     12                  Wednesday                          
1990/11/29     13                  Thursday                           
1990/11/30     14                  Friday                             
1990/12/01     15                  Saturday                           
1990/12/02     16                  Sunday                             
1990/12/03     17                  Monday                             
1990/12/04     18                  Tuesday                            
1990/12/05     19                  Wednesday                          
1990/12/06     20                  Thursday                           
1990/12/07     21                  Friday         Heavy Snow          
1990/12/08     22                  Saturday                           
1990/12/09     23                  Sunday                             
1990/12/10     24                  Monday                             
1990/12/11     25                  Tuesday                            
1990/12/12     26                  Wednesday                          
1990/12/13     27                  Thursday                           
1990/12/14     28                  Friday                             
1990/12/15     29                  Saturday                           
1990/12/16     30                  Sunday                             
1990/12/17     11th Lunar month    Monday                             
1990/12/18     2                   Tuesday                            
1990/12/19     3                   Wednesday                          
1990/12/20     4                   Thursday                           
1990/12/21     5                   Friday                             
1990/12/22     6                   Saturday       Winter Solstice     
1990/12/23     7                   Sunday                             
1990/12/24     8                   Monday                             
1990/12/25     9                   Tuesday                            
1990/12/26     10                  Wednesday                          
1990/12/27     11                  Thursday                           
1990/12/28     12                  Friday                             
1990/12/29     13                  Saturday                           
1990/12/30     14                  Sunday                             
1990/12/31     15                  Monday                             
