Gregorian-Lunar Calendar Conversion Table of 1924 (Jia-zi ¡V year of the Mouse)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1924/06/26     25                  Thursday                           
1924/06/27     26                  Friday                             
1924/06/28     27                  Saturday                           
1924/06/29     28                  Sunday                             
1924/06/30     29                  Monday                             
1924/07/01     30                  Tuesday                            
1924/07/02     6th Lunar month     Wednesday                          
1924/07/03     2                   Thursday                           
1924/07/04     3                   Friday                             
1924/07/05     4                   Saturday                           
1924/07/06     5                   Sunday                             
1924/07/07     6                   Monday         Moderate Heat       
1924/07/08     7                   Tuesday                            
1924/07/09     8                   Wednesday                          
1924/07/10     9                   Thursday                           
1924/07/11     10                  Friday                             
1924/07/12     11                  Saturday                           
1924/07/13     12                  Sunday                             
1924/07/14     13                  Monday                             
1924/07/15     14                  Tuesday                            
1924/07/16     15                  Wednesday                          
1924/07/17     16                  Thursday                           
1924/07/18     17                  Friday                             
1924/07/19     18                  Saturday                           
1924/07/20     19                  Sunday                             
1924/07/21     20                  Monday                             
1924/07/22     21                  Tuesday                            
1924/07/23     22                  Wednesday      Great Heat          
1924/07/24     23                  Thursday                           
1924/07/25     24                  Friday                             
1924/07/26     25                  Saturday                           
1924/07/27     26                  Sunday                             
1924/07/28     27                  Monday                             
1924/07/29     28                  Tuesday                            
1924/07/30     29                  Wednesday                          
1924/07/31     30                  Thursday                           
1924/08/01     7th Lunar month     Friday                             
1924/08/02     2                   Saturday                           
1924/08/03     3                   Sunday                             
1924/08/04     4                   Monday                             
1924/08/05     5                   Tuesday                            
1924/08/06     6                   Wednesday                          
1924/08/07     7                   Thursday                           
1924/08/08     8                   Friday         Autumn Commences    
1924/08/09     9                   Saturday                           
1924/08/10     10                  Sunday                             
1924/08/11     11                  Monday                             
1924/08/12     12                  Tuesday                            
1924/08/13     13                  Wednesday                          
1924/08/14     14                  Thursday                           
1924/08/15     15                  Friday                             
1924/08/16     16                  Saturday                           
1924/08/17     17                  Sunday                             
1924/08/18     18                  Monday                             
1924/08/19     19                  Tuesday                            
1924/08/20     20                  Wednesday                          
1924/08/21     21                  Thursday                           
1924/08/22     22                  Friday                             
1924/08/23     23                  Saturday       End of Heat         
1924/08/24     24                  Sunday                             
1924/08/25     25                  Monday                             
1924/08/26     26                  Tuesday                            
1924/08/27     27                  Wednesday                          
1924/08/28     28                  Thursday                           
1924/08/29     29                  Friday                             
1924/08/30     8th Lunar month     Saturday                           
1924/08/31     2                   Sunday                             
1924/09/01     3                   Monday                             
1924/09/02     4                   Tuesday                            
1924/09/03     5                   Wednesday                          
1924/09/04     6                   Thursday                           
1924/09/05     7                   Friday                             
1924/09/06     8                   Saturday                           
1924/09/07     9                   Sunday                             
1924/09/08     10                  Monday         White Dew           
1924/09/09     11                  Tuesday                            
1924/09/10     12                  Wednesday                          
1924/09/11     13                  Thursday                           
1924/09/12     14                  Friday                             
1924/09/13     15                  Saturday                           
1924/09/14     16                  Sunday                             
1924/09/15     17                  Monday                             
1924/09/16     18                  Tuesday                            
1924/09/17     19                  Wednesday                          
1924/09/18     20                  Thursday                           
1924/09/19     21                  Friday                             
1924/09/20     22                  Saturday                           
1924/09/21     23                  Sunday                             
1924/09/22     24                  Monday                             
1924/09/23     25                  Tuesday        Autumnal Equinox    
1924/09/24     26                  Wednesday                          
1924/09/25     27                  Thursday                           
1924/09/26     28                  Friday                             
1924/09/27     29                  Saturday                           
1924/09/28     30                  Sunday                             
1924/09/29     9th Lunar month     Monday                             
1924/09/30     2                   Tuesday                            
1924/10/01     3                   Wednesday                          
1924/10/02     4                   Thursday                           
1924/10/03     5                   Friday                             
1924/10/04     6                   Saturday                           
1924/10/05     7                   Sunday                             
1924/10/06     8                   Monday                             
1924/10/07     9                   Tuesday                            
1924/10/08     10                  Wednesday      Cold Dew            
1924/10/09     11                  Thursday                           
1924/10/10     12                  Friday                             
1924/10/11     13                  Saturday                           
1924/10/12     14                  Sunday                             
1924/10/13     15                  Monday                             
1924/10/14     16                  Tuesday                            
1924/10/15     17                  Wednesday                          
1924/10/16     18                  Thursday                           
1924/10/17     19                  Friday                             
1924/10/18     20                  Saturday                           
1924/10/19     21                  Sunday                             
1924/10/20     22                  Monday                             
1924/10/21     23                  Tuesday                            
1924/10/22     24                  Wednesday                          
1924/10/23     25                  Thursday                           
1924/10/24     26                  Friday         Frost               
