Gregorian-Lunar Calendar Conversion Table of 2003 (Gui-wei ¡V year of the Goat)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
2003/06/27     28                  Friday                             
2003/06/28     29                  Saturday                           
2003/06/29     30                  Sunday                             
2003/06/30     6th Lunar month     Monday                             
2003/07/01     2                   Tuesday                            
2003/07/02     3                   Wednesday                          
2003/07/03     4                   Thursday                           
2003/07/04     5                   Friday                             
2003/07/05     6                   Saturday                           
2003/07/06     7                   Sunday                             
2003/07/07     8                   Monday         Moderate Heat       
2003/07/08     9                   Tuesday                            
2003/07/09     10                  Wednesday                          
2003/07/10     11                  Thursday                           
2003/07/11     12                  Friday                             
2003/07/12     13                  Saturday                           
2003/07/13     14                  Sunday                             
2003/07/14     15                  Monday                             
2003/07/15     16                  Tuesday                            
2003/07/16     17                  Wednesday                          
2003/07/17     18                  Thursday                           
2003/07/18     19                  Friday                             
2003/07/19     20                  Saturday                           
2003/07/20     21                  Sunday                             
2003/07/21     22                  Monday                             
2003/07/22     23                  Tuesday                            
2003/07/23     24                  Wednesday      Great Heat          
2003/07/24     25                  Thursday                           
2003/07/25     26                  Friday                             
2003/07/26     27                  Saturday                           
2003/07/27     28                  Sunday                             
2003/07/28     29                  Monday                             
2003/07/29     7th Lunar month     Tuesday                            
2003/07/30     2                   Wednesday                          
2003/07/31     3                   Thursday                           
2003/08/01     4                   Friday                             
2003/08/02     5                   Saturday                           
2003/08/03     6                   Sunday                             
2003/08/04     7                   Monday                             
2003/08/05     8                   Tuesday                            
2003/08/06     9                   Wednesday                          
2003/08/07     10                  Thursday                           
2003/08/08     11                  Friday         Autumn Commences    
2003/08/09     12                  Saturday                           
2003/08/10     13                  Sunday                             
2003/08/11     14                  Monday                             
2003/08/12     15                  Tuesday                            
2003/08/13     16                  Wednesday                          
2003/08/14     17                  Thursday                           
2003/08/15     18                  Friday                             
2003/08/16     19                  Saturday                           
2003/08/17     20                  Sunday                             
2003/08/18     21                  Monday                             
2003/08/19     22                  Tuesday                            
2003/08/20     23                  Wednesday                          
2003/08/21     24                  Thursday                           
2003/08/22     25                  Friday                             
2003/08/23     26                  Saturday       End of Heat         
2003/08/24     27                  Sunday                             
2003/08/25     28                  Monday                             
2003/08/26     29                  Tuesday                            
2003/08/27     30                  Wednesday                          
2003/08/28     8th Lunar month     Thursday                           
2003/08/29     2                   Friday                             
2003/08/30     3                   Saturday                           
2003/08/31     4                   Sunday                             
2003/09/01     5                   Monday                             
2003/09/02     6                   Tuesday                            
2003/09/03     7                   Wednesday                          
2003/09/04     8                   Thursday                           
2003/09/05     9                   Friday                             
2003/09/06     10                  Saturday                           
2003/09/07     11                  Sunday                             
2003/09/08     12                  Monday         White Dew           
2003/09/09     13                  Tuesday                            
2003/09/10     14                  Wednesday                          
2003/09/11     15                  Thursday                           
2003/09/12     16                  Friday                             
2003/09/13     17                  Saturday                           
2003/09/14     18                  Sunday                             
2003/09/15     19                  Monday                             
2003/09/16     20                  Tuesday                            
2003/09/17     21                  Wednesday                          
2003/09/18     22                  Thursday                           
2003/09/19     23                  Friday                             
2003/09/20     24                  Saturday                           
2003/09/21     25                  Sunday                             
2003/09/22     26                  Monday                             
2003/09/23     27                  Tuesday        Autumnal Equinox    
2003/09/24     28                  Wednesday                          
2003/09/25     29                  Thursday                           
2003/09/26     9th Lunar month     Friday                             
2003/09/27     2                   Saturday                           
2003/09/28     3                   Sunday                             
2003/09/29     4                   Monday                             
2003/09/30     5                   Tuesday                            
2003/10/01     6                   Wednesday                          
2003/10/02     7                   Thursday                           
2003/10/03     8                   Friday                             
2003/10/04     9                   Saturday                           
2003/10/05     10                  Sunday                             
2003/10/06     11                  Monday                             
2003/10/07     12                  Tuesday                            
2003/10/08     13                  Wednesday                          
2003/10/09     14                  Thursday       Cold Dew            
2003/10/10     15                  Friday                             
2003/10/11     16                  Saturday                           
2003/10/12     17                  Sunday                             
2003/10/13     18                  Monday                             
2003/10/14     19                  Tuesday                            
2003/10/15     20                  Wednesday                          
2003/10/16     21                  Thursday                           
2003/10/17     22                  Friday                             
2003/10/18     23                  Saturday                           
2003/10/19     24                  Sunday                             
2003/10/20     25                  Monday                             
2003/10/21     26                  Tuesday                            
2003/10/22     27                  Wednesday                          
2003/10/23     28                  Thursday                           
2003/10/24     29                  Friday         Frost               
2003/10/25     10th Lunar month    Saturday                           
2003/10/26     2                   Sunday                             
2003/10/27     3                   Monday                             
2003/10/28     4                   Tuesday                            
2003/10/29     5                   Wednesday                          
2003/10/30     6                   Thursday                           
2003/10/31     7                   Friday                             
2003/11/01     8                   Saturday                           
2003/11/02     9                   Sunday                             
2003/11/03     10                  Monday                             
2003/11/04     11                  Tuesday                            
2003/11/05     12                  Wednesday                          
2003/11/06     13                  Thursday                           
2003/11/07     14                  Friday                             
2003/11/08     15                  Saturday       Winter Commences    
2003/11/09     16                  Sunday                             
2003/11/10     17                  Monday                             
2003/11/11     18                  Tuesday                            
2003/11/12     19                  Wednesday                          
2003/11/13     20                  Thursday                           
2003/11/14     21                  Friday                             
2003/11/15     22                  Saturday                           
2003/11/16     23                  Sunday                             
2003/11/17     24                  Monday                             
2003/11/18     25                  Tuesday                            
2003/11/19     26                  Wednesday                          
2003/11/20     27                  Thursday                           
2003/11/21     28                  Friday                             
2003/11/22     29                  Saturday                           
2003/11/23     30                  Sunday         Light Snow          
2003/11/24     11th Lunar month    Monday                             
2003/11/25     2                   Tuesday                            
2003/11/26     3                   Wednesday                          
2003/11/27     4                   Thursday                           
2003/11/28     5                   Friday                             
2003/11/29     6                   Saturday                           
2003/11/30     7                   Sunday                             
2003/12/01     8                   Monday                             
2003/12/02     9                   Tuesday                            
2003/12/03     10                  Wednesday                          
2003/12/04     11                  Thursday                           
2003/12/05     12                  Friday                             
2003/12/06     13                  Saturday                           
2003/12/07     14                  Sunday         Heavy Snow          
2003/12/08     15                  Monday                             
2003/12/09     16                  Tuesday                            
2003/12/10     17                  Wednesday                          
2003/12/11     18                  Thursday                           
2003/12/12     19                  Friday                             
2003/12/13     20                  Saturday                           
2003/12/14     21                  Sunday                             
2003/12/15     22                  Monday                             
2003/12/16     23                  Tuesday                            
2003/12/17     24                  Wednesday                          
2003/12/18     25                  Thursday                           
2003/12/19     26                  Friday                             
2003/12/20     27                  Saturday                           
2003/12/21     28                  Sunday                             
2003/12/22     29                  Monday         Winter Solstice     
2003/12/23     12th Lunar month    Tuesday                            
2003/12/24     2                   Wednesday                          
2003/12/25     3                   Thursday                           
2003/12/26     4                   Friday                             
2003/12/27     5                   Saturday                           
2003/12/28     6                   Sunday                             
2003/12/29     7                   Monday                             
2003/12/30     8                   Tuesday                            
2003/12/31     9                   Wednesday                          
