Gregorian-Lunar Calendar Conversion Table of 1926 (Bing-yin ¡V year of the Tiger)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1926/01/01     17                  Friday                             
1926/01/02     18                  Saturday                           
1926/01/03     19                  Sunday                             
1926/01/04     20                  Monday                             
1926/01/05     21                  Tuesday                            
1926/01/06     22                  Wednesday      Moderate Cold       
1926/01/07     23                  Thursday                           
1926/01/08     24                  Friday                             
1926/01/09     25                  Saturday                           
1926/01/10     26                  Sunday                             
1926/01/11     27                  Monday                             
1926/01/12     28                  Tuesday                            
1926/01/13     29                  Wednesday                          
1926/01/14     12th Lunar month    Thursday                           
1926/01/15     2                   Friday                             
1926/01/16     3                   Saturday                           
1926/01/17     4                   Sunday                             
1926/01/18     5                   Monday                             
1926/01/19     6                   Tuesday                            
1926/01/20     7                   Wednesday                          
1926/01/21     8                   Thursday       Severe Cold         
1926/01/22     9                   Friday                             
1926/01/23     10                  Saturday                           
1926/01/24     11                  Sunday                             
1926/01/25     12                  Monday                             
1926/01/26     13                  Tuesday                            
1926/01/27     14                  Wednesday                          
1926/01/28     15                  Thursday                           
1926/01/29     16                  Friday                             
1926/01/30     17                  Saturday                           
1926/01/31     18                  Sunday                             
1926/02/01     19                  Monday                             
1926/02/02     20                  Tuesday                            
1926/02/03     21                  Wednesday                          
1926/02/04     22                  Thursday       Spring Commences    
1926/02/05     23                  Friday                             
1926/02/06     24                  Saturday                           
1926/02/07     25                  Sunday                             
1926/02/08     26                  Monday                             
1926/02/09     27                  Tuesday                            
1926/02/10     28                  Wednesday                          
1926/02/11     29                  Thursday                           
1926/02/12     30                  Friday                             
1926/02/13     1st Lunar month     Saturday                           
1926/02/14     2                   Sunday                             
1926/02/15     3                   Monday                             
1926/02/16     4                   Tuesday                            
1926/02/17     5                   Wednesday                          
1926/02/18     6                   Thursday                           
1926/02/19     7                   Friday         Spring Showers      
1926/02/20     8                   Saturday                           
1926/02/21     9                   Sunday                             
1926/02/22     10                  Monday                             
1926/02/23     11                  Tuesday                            
1926/02/24     12                  Wednesday                          
1926/02/25     13                  Thursday                           
1926/02/26     14                  Friday                             
1926/02/27     15                  Saturday                           
1926/02/28     16                  Sunday                             
1926/03/01     17                  Monday                             
1926/03/02     18                  Tuesday                            
1926/03/03     19                  Wednesday                          
1926/03/04     20                  Thursday                           
1926/03/05     21                  Friday                             
1926/03/06     22                  Saturday       Insects Waken       
1926/03/07     23                  Sunday                             
1926/03/08     24                  Monday                             
1926/03/09     25                  Tuesday                            
1926/03/10     26                  Wednesday                          
1926/03/11     27                  Thursday                           
1926/03/12     28                  Friday                             
1926/03/13     29                  Saturday                           
1926/03/14     2nd Lunar month     Sunday                             
1926/03/15     2                   Monday                             
1926/03/16     3                   Tuesday                            
1926/03/17     4                   Wednesday                          
1926/03/18     5                   Thursday                           
1926/03/19     6                   Friday                             
1926/03/20     7                   Saturday                           
1926/03/21     8                   Sunday         Vernal Equinox      
1926/03/22     9                   Monday                             
1926/03/23     10                  Tuesday                            
1926/03/24     11                  Wednesday                          
1926/03/25     12                  Thursday                           
1926/03/26     13                  Friday                             
1926/03/27     14                  Saturday                           
1926/03/28     15                  Sunday                             
1926/03/29     16                  Monday                             
1926/03/30     17                  Tuesday                            
1926/03/31     18                  Wednesday                          
1926/04/01     19                  Thursday                           
1926/04/02     20                  Friday                             
1926/04/03     21                  Saturday                           
1926/04/04     22                  Sunday                             
1926/04/05     23                  Monday         Bright & Clear      
1926/04/06     24                  Tuesday                            
1926/04/07     25                  Wednesday                          
1926/04/08     26                  Thursday                           
1926/04/09     27                  Friday                             
1926/04/10     28                  Saturday                           
1926/04/11     29                  Sunday                             
